ORIGIN_AIRPORT_ID,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
12884,"Lansing, MI: Capital Region International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,1.0,4.0,1.0,2.0,,1.0,1.0,,,,,,10.0
12892,"Los Angeles, CA: Los Angeles International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,1.0,,,,,,6.0,1.0,,,5.0,,13.0
12896,"Lubbock, TX: Lubbock Preston Smith International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,159.0,111.0,172.0,66.0,82.0,105.0,129.0,70.0,65.0,92.0,132.0,107.0,1290.0
12945,"Lexington, KY: Blue Grass",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,25.0,16.0,17.0,7.0,1.0,29.0,78.0,57.0,107.0,116.0,19.0,32.0,504.0
12945,"Lexington, KY: Blue Grass",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,5.0,17.0,58.0,59.0,21.0,6.0,5.0,19.0,12.0,7.0,41.0,42.0,292.0
12951,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,95.0,92.0,110.0,114.0,118.0,112.0,90.0,76.0,73.0,37.0,51.0,73.0,1041.0
12951,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,7.0,5.0,97.0,62.0,101.0,66.0,50.0,65.0,112.0,74.0,7.0,,646.0
12953,"New York, NY: LaGuardia",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,49.0,35.0,226.0,432.0,717.0,974.0,971.0,805.0,899.0,1360.0,2328.0,2248.0,11044.0
12954,"Long Beach, CA: Long Beach Airport",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,23.0,16.0,22.0,87.0,42.0,57.0,60.0,33.0,,48.0,82.0,72.0,542.0
12992,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,110.0,115.0,124.0,76.0,53.0,10.0,6.0,6.0,5.0,,,,505.0
12992,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,68.0,55.0,89.0,62.0,72.0,58.0,56.0,50.0,52.0,59.0,93.0,109.0,823.0
13127,"Lewiston, ID: Lewiston Nez Perce County",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,4.0,1.0,2.0,,,,,,,,,,7.0
13158,"Midland/Odessa, TX: Midland International Air and Space Port",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,187.0,127.0,196.0,228.0,231.0,190.0,124.0,111.0,61.0,165.0,145.0,121.0,1886.0
13184,"Saginaw/Bay City/Midland, MI: MBS International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,7.0,2.0,4.0,,7.0,1.0,1.0,1.0,,,,,23.0
13198,"Kansas City, MO: Kansas City International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,56.0,54.0,62.0,60.0,11.0,,1.0,,,,27.0,15.0,286.0
13204,"Orlando, FL: Orlando International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,1.0,,,,,,,,,,,,1.0
13204,"Orlando, FL: Orlando International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,28.0,28.0,1.0,,,,,,,,,,57.0
13230,"Harrisburg, PA: Harrisburg International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,104.0,83.0,111.0,96.0,98.0,76.0,16.0,70.0,70.0,79.0,39.0,48.0,890.0
13244,"Memphis, TN: Memphis International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,3.0,44.0,4.0,,25.0,160.0,178.0,181.0,126.0,152.0,165.0,158.0,1196.0
13244,"Memphis, TN: Memphis International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,74.0,40.0,34.0,53.0,42.0,4.0,,2.0,37.0,43.0,69.0,67.0,465.0
13244,"Memphis, TN: Memphis International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,22.0,,81.0,87.0,83.0,86.0,88.0,74.0,59.0,13.0,,12.0,605.0
13244,"Memphis, TN: Memphis International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,1.0,2.0,12.0,29.0,31.0,62.0,59.0,71.0,58.0,84.0,95.0,81.0,585.0
13256,"Mission/McAllen/Edinburg, TX: McAllen Miller International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,8.0,,53.0,106.0,87.0,58.0,57.0,61.0,27.0,40.0,78.0,85.0,660.0
13264,"Medford, OR: Rogue Valley International - Medford",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,5.0,,,,,,21.0,37.0,8.0,,,,71.0
13277,"Montgomery, AL: Montgomery Regional",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,2.0,1.0,1.0,23.0,10.0,7.0,5.0,1.0,1.0,,,3.0,54.0
13296,"Manchester, NH: Manchester Boston Regional",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,71.0,68.0,88.0,61.0,36.0,55.0,54.0,79.0,83.0,102.0,126.0,98.0,921.0
13303,"Miami, FL: Miami International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,1.0,,,,,,,,,,,,1.0
13342,"Milwaukee, WI: General Mitchell International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,151.0,164.0,158.0,150.0,196.0,174.0,122.0,81.0,127.0,89.0,20.0,50.0,1482.0
13342,"Milwaukee, WI: General Mitchell International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,22.0,,10.0,27.0,34.0,52.0,93.0,100.0,89.0,139.0,165.0,163.0,894.0
13342,"Milwaukee, WI: General Mitchell International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,72.0,70.0,91.0,90.0,93.0,88.0,88.0,81.0,97.0,70.0,53.0,55.0,948.0
13360,"Melbourne, FL: Melbourne Orlando International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,29.0,43.0,47.0,86.0,84.0,76.0,75.0,57.0,24.0,27.0,55.0,80.0,683.0
13367,"Moline, IL: Quad Cities International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,56.0,49.0,62.0,60.0,62.0,60.0,62.0,62.0,60.0,20.0,47.0,63.0,663.0
13367,"Moline, IL: Quad Cities International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,59.0,47.0,61.0,59.0,58.0,58.0,57.0,61.0,60.0,61.0,56.0,58.0,695.0
13422,"Mobile, AL: Mobile Regional",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,118.0,106.0,111.0,114.0,142.0,122.0,124.0,94.0,77.0,24.0,54.0,62.0,1148.0
13433,"Minot, ND: Minot International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,5.0,7.0,3.0,2.0,2.0,1.0,,,,,,3.0,23.0
13476,"Monterey, CA: Monterey Regional",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,95.0,96.0,94.0,86.0,80.0,87.0,89.0,78.0,83.0,43.0,109.0,93.0,1033.0
13485,"Madison, WI: Dane County Regional-Truax Field",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,48.0,44.0,86.0,29.0,,149.0,165.0,122.0,98.0,124.0,122.0,70.0,1057.0
13485,"Madison, WI: Dane County Regional-Truax Field",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,176.0,160.0,176.0,221.0,189.0,26.0,1.0,6.0,56.0,116.0,60.0,125.0,1312.0
13485,"Madison, WI: Dane County Regional-Truax Field",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,72.0,54.0,78.0,32.0,31.0,2.0,,13.0,29.0,20.0,28.0,19.0,378.0
13485,"Madison, WI: Dane County Regional-Truax Field",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,55.0,52.0,60.0,85.0,83.0,79.0,88.0,74.0,39.0,42.0,35.0,56.0,748.0
13486,"Missoula, MT: Missoula Montana",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,70.0,28.0,136.0,140.0,62.0,4.0,,,,,,,440.0
13487,"Minneapolis, MN: Minneapolis-St Paul International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,1392.0,1396.0,1581.0,1447.0,1859.0,2201.0,2315.0,2265.0,2009.0,1514.0,1260.0,1388.0,20627.0
13487,"Minneapolis, MN: Minneapolis-St Paul International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,1115.0,847.0,696.0,664.0,674.0,717.0,738.0,687.0,701.0,720.0,451.0,388.0,8398.0
13487,"Minneapolis, MN: Minneapolis-St Paul International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,1.0,,,,,,,1.0,,43.0,41.0,30.0,116.0
13495,"New Orleans, LA: Louis Armstrong New Orleans International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,4.0,,,,9.0,1.0,,1.0,1.0,,1.0,,17.0
13495,"New Orleans, LA: Louis Armstrong New Orleans International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,17.0,16.0,36.0,1.0,26.0,85.0,87.0,68.0,45.0,66.0,38.0,51.0,536.0
13577,"Myrtle Beach, SC: Myrtle Beach International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,54.0,42.0,115.0,104.0,88.0,102.0,73.0,16.0,4.0,,,44.0,642.0
13577,"Myrtle Beach, SC: Myrtle Beach International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,109.0,118.0,154.0,186.0,111.0,120.0,97.0,99.0,77.0,85.0,178.0,207.0,1541.0
13795,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,113.0,98.0,140.0,124.0,88.0,86.0,87.0,88.0,83.0,87.0,86.0,85.0,1165.0
13795,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,68.0,56.0,103.0,179.0,182.0,71.0,64.0,65.0,63.0,53.0,54.0,74.0,1032.0
13851,"Oklahoma City, OK: Will Rogers World",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,64.0,48.0,70.0,55.0,100.0,85.0,63.0,71.0,80.0,61.0,55.0,43.0,795.0
13851,"Oklahoma City, OK: Will Rogers World",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,95.0,80.0,119.0,101.0,71.0,8.0,,,18.0,31.0,7.0,,530.0
13851,"Oklahoma City, OK: Will Rogers World",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,3.0,1.0,,23.0,57.0,31.0,30.0,24.0,44.0,48.0,36.0,18.0,315.0
13851,"Oklahoma City, OK: Will Rogers World",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,15.0,12.0,25.0,34.0,31.0,56.0,58.0,56.0,36.0,32.0,32.0,47.0,434.0
13871,"Omaha, NE: Eppley Airfield",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,20.0,,,,4.0,,,1.0,1.0,,,,26.0
13871,"Omaha, NE: Eppley Airfield",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,54.0,57.0,62.0,3.0,,2.0,7.0,1.0,,1.0,58.0,67.0,312.0
13891,"Ontario, CA: Ontario International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,6.0,,,,,,,3.0,3.0,,,,12.0
13891,"Ontario, CA: Ontario International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,39.0,29.0,80.0,115.0,113.0,117.0,119.0,92.0,59.0,37.0,44.0,25.0,869.0
13930,"Chicago, IL: Chicago O'Hare International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,101.0,90.0,237.0,212.0,160.0,195.0,232.0,153.0,140.0,94.0,15.0,32.0,1661.0
13930,"Chicago, IL: Chicago O'Hare International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,11.0,,,,75.0,82.0,150.0,161.0,81.0,52.0,56.0,37.0,705.0
13931,"Norfolk, VA: Norfolk International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,26.0,,,,,47.0,10.0,,30.0,18.0,65.0,78.0,274.0
13931,"Norfolk, VA: Norfolk International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,33.0,56.0,43.0,90.0,113.0,79.0,115.0,86.0,73.0,157.0,179.0,155.0,1179.0
13931,"Norfolk, VA: Norfolk International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,50.0,44.0,70.0,54.0,102.0,131.0,109.0,87.0,61.0,83.0,72.0,80.0,943.0
14098,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,31.0,26.0,27.0,6.0,2.0,5.0,9.0,8.0,6.0,,36.0,27.0,183.0
14100,"Philadelphia, PA: Philadelphia International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,2.0,,58.0,73.0,85.0,60.0,117.0,154.0,165.0,109.0,52.0,48.0,923.0
14100,"Philadelphia, PA: Philadelphia International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,95.0,76.0,29.0,46.0,5.0,45.0,57.0,28.0,9.0,1.0,26.0,47.0,464.0
14100,"Philadelphia, PA: Philadelphia International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,171.0,169.0,70.0,81.0,90.0,1053.0,1104.0,949.0,792.0,868.0,841.0,827.0,7015.0
14107,"Phoenix, AZ: Phoenix Sky Harbor International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,754.0,631.0,908.0,961.0,866.0,1046.0,1074.0,1054.0,1000.0,904.0,1264.0,1084.0,11546.0
14108,"Peoria, IL: General Downing - Peoria International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,57.0,47.0,62.0,60.0,56.0,57.0,60.0,62.0,59.0,61.0,56.0,57.0,694.0
14108,"Peoria, IL: General Downing - Peoria International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,1.0,2.0,2.0,1.0,1.0,2.0,,5.0,21.0,10.0,4.0,8.0,57.0
14113,"Pocatello, ID: Pocatello Regional",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,3.0,,,,,,,,,,,,3.0
14122,"Pittsburgh, PA: Pittsburgh International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,59.0,49.0,58.0,63.0,66.0,135.0,141.0,120.0,146.0,135.0,83.0,125.0,1180.0
14122,"Pittsburgh, PA: Pittsburgh International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,3.0,,,21.0,29.0,88.0,108.0,87.0,59.0,57.0,76.0,81.0,609.0
14193,"Pensacola, FL: Pensacola International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,104.0,92.0,89.0,77.0,14.0,,,20.0,42.0,84.0,48.0,24.0,594.0
14193,"Pensacola, FL: Pensacola International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,128.0,127.0,167.0,140.0,133.0,148.0,135.0,142.0,176.0,150.0,184.0,201.0,1831.0
14262,"Palm Springs, CA: Palm Springs International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,71.0,40.0,29.0,116.0,37.0,26.0,39.0,50.0,67.0,26.0,,,501.0
14262,"Palm Springs, CA: Palm Springs International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,4.0,,55.0,59.0,36.0,58.0,62.0,59.0,36.0,31.0,58.0,27.0,485.0
14307,"Providence, RI: Rhode Island Tf Green International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,29.0,16.0,74.0,61.0,62.0,110.0,118.0,105.0,92.0,85.0,91.0,113.0,956.0
14321,"Portland, ME: Portland International Jetport",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,13.0,19.0,2.0,,130.0,244.0,226.0,232.0,218.0,196.0,124.0,104.0,1508.0
14321,"Portland, ME: Portland International Jetport",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,3.0,,1.0,3.0,1.0,112.0,124.0,130.0,160.0,147.0,79.0,73.0,833.0
14457,"Rapid City, SD: Rapid City Regional",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,30.0,,28.0,8.0,4.0,52.0,94.0,98.0,74.0,61.0,80.0,86.0,615.0
14457,"Rapid City, SD: Rapid City Regional",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,2.0,29.0,6.0,4.0,9.0,2.0,1.0,,18.0,11.0,,1.0,83.0
14457,"Rapid City, SD: Rapid City Regional",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,73.0,55.0,61.0,60.0,86.0,86.0,59.0,61.0,58.0,13.0,66.0,60.0,738.0
14489,"Bend/Redmond, OR: Roberts Field",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,7.0,,,,,,,3.0,1.0,,,,11.0
14492,"Raleigh/Durham, NC: Raleigh-Durham International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,142.0,77.0,261.0,286.0,221.0,236.0,234.0,240.0,275.0,356.0,392.0,426.0,3146.0
14492,"Raleigh/Durham, NC: Raleigh-Durham International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,34.0,27.0,28.0,57.0,59.0,90.0,88.0,63.0,36.0,39.0,72.0,60.0,653.0
14524,"Richmond, VA: Richmond International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,82.0,68.0,106.0,6.0,51.0,84.0,86.0,70.0,49.0,33.0,54.0,76.0,765.0
14570,"Reno, NV: Reno/Tahoe International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,58.0,54.0,63.0,3.0,26.0,2.0,1.0,,,1.0,30.0,22.0,260.0
14574,"Roanoke, VA: Roanoke Blacksburg Regional",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,75.0,65.0,79.0,84.0,87.0,85.0,87.0,89.0,67.0,18.0,45.0,36.0,817.0
14576,"Rochester, NY: Frederick Douglass Grtr Rochester International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,16.0,,5.0,57.0,53.0,150.0,134.0,154.0,147.0,223.0,188.0,161.0,1288.0
14576,"Rochester, NY: Frederick Douglass Grtr Rochester International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,76.0,71.0,89.0,89.0,93.0,85.0,88.0,79.0,73.0,34.0,28.0,29.0,834.0
14588,"Roswell, NM: Roswell Air Center",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,2.0,2.0,1.0,,,,,2.0,1.0,,2.0,,10.0
14633,"Rochester, MN: Rochester International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,53.0,56.0,6.0,4.0,2.0,28.0,7.0,9.0,17.0,7.0,14.0,20.0,223.0
14683,"San Antonio, TX: San Antonio International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,151.0,108.0,5.0,,4.0,5.0,,,,,,,273.0
14685,"Savannah, GA: Savannah/Hilton Head International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,110.0,121.0,305.0,245.0,226.0,187.0,187.0,129.0,113.0,121.0,113.0,126.0,1983.0
14685,"Savannah, GA: Savannah/Hilton Head International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,124.0,116.0,172.0,145.0,145.0,161.0,139.0,129.0,117.0,166.0,152.0,174.0,1740.0
14689,"Santa Barbara, CA: Santa Barbara Municipal",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,110.0,105.0,42.0,84.0,88.0,34.0,30.0,16.0,46.0,36.0,85.0,77.0,753.0
14696,"South Bend, IN: South Bend International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,1.0,,78.0,88.0,93.0,61.0,57.0,58.0,36.0,13.0,3.0,,488.0
14696,"South Bend, IN: South Bend International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,55.0,54.0,56.0,55.0,53.0,55.0,57.0,69.0,79.0,83.0,21.0,32.0,669.0
14711,"State College, PA: University Park",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,1.0,,,,,,,3.0,7.0,,1.0,,12.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,27.0,26.0,2.0,,47.0,62.0,62.0,62.0,60.0,120.0,140.0,133.0,741.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,103.0,71.0,145.0,111.0,119.0,166.0,178.0,154.0,134.0,104.0,128.0,102.0,1515.0
14783,"Springfield, MO: Springfield-Branson National",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,79.0,70.0,81.0,86.0,93.0,90.0,92.0,94.0,77.0,79.0,76.0,82.0,999.0
14783,"Springfield, MO: Springfield-Branson National",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,1.0,,4.0,3.0,6.0,11.0,14.0,7.0,1.0,1.0,,,48.0
14794,"St. George, UT: St George Regional",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,2.0,6.0,5.0,27.0,7.0,81.0,61.0,49.0,61.0,30.0,1.0,,330.0
14814,"Shreveport, LA: Shreveport Regional",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,55.0,43.0,92.0,89.0,89.0,93.0,132.0,142.0,121.0,79.0,30.0,30.0,995.0
14814,"Shreveport, LA: Shreveport Regional",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,19.0,10.0,,3.0,4.0,11.0,13.0,6.0,2.0,5.0,2.0,23.0,98.0
14869,"Salt Lake City, UT: Salt Lake City International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,343.0,122.0,343.0,450.0,62.0,,23.0,18.0,,11.0,1.0,1.0,1374.0
14869,"Salt Lake City, UT: Salt Lake City International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,27.0,17.0,2.0,,,28.0,29.0,31.0,30.0,32.0,1.0,2.0,199.0
14986,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,4.0,,,,,,,,,,,,4.0
14986,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,67.0,70.0,90.0,30.0,30.0,50.0,47.0,46.0,34.0,31.0,80.0,84.0,659.0
15016,"St. Louis, MO: St Louis Lambert International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,14.0,61.0,86.0,49.0,99.0,84.0,95.0,57.0,62.0,119.0,148.0,88.0,962.0
15016,"St. Louis, MO: St Louis Lambert International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,72.0,51.0,94.0,113.0,90.0,153.0,158.0,124.0,127.0,59.0,129.0,201.0,1371.0
15016,"St. Louis, MO: St Louis Lambert International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,82.0,83.0,132.0,79.0,58.0,86.0,87.0,77.0,73.0,68.0,77.0,73.0,975.0
15023,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,37.0,28.0,3.0,,,,1.0,,,,,15.0,84.0
15096,"Syracuse, NY: Syracuse Hancock International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,32.0,52.0,6.0,43.0,89.0,69.0,155.0,97.0,149.0,179.0,198.0,171.0,1240.0
15096,"Syracuse, NY: Syracuse Hancock International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,38.0,38.0,5.0,29.0,58.0,64.0,65.0,65.0,35.0,55.0,21.0,23.0,496.0
15249,"Tallahassee, FL: Tallahassee International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,1.0,,,,,,,,,,,,1.0
15249,"Tallahassee, FL: Tallahassee International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,12.0,70.0,108.0,68.0,55.0,64.0,84.0,86.0,81.0,90.0,16.0,28.0,762.0
15249,"Tallahassee, FL: Tallahassee International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,9.0,,22.0,1.0,23.0,80.0,85.0,83.0,82.0,82.0,29.0,20.0,516.0
15249,"Tallahassee, FL: Tallahassee International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,31.0,30.0,66.0,110.0,94.0,35.0,29.0,38.0,19.0,38.0,39.0,58.0,587.0
15304,"Tampa, FL: Tampa International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,16.0,14.0,29.0,28.0,28.0,4.0,,,1.0,,,,120.0
15323,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,77.0,70.0,88.0,69.0,41.0,66.0,105.0,25.0,19.0,1.0,20.0,29.0,610.0
15370,"Tulsa, OK: Tulsa International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,7.0,2.0,41.0,42.0,3.0,27.0,3.0,,,,,,125.0
15370,"Tulsa, OK: Tulsa International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,87.0,78.0,4.0,69.0,66.0,34.0,31.0,18.0,14.0,28.0,7.0,14.0,450.0
15370,"Tulsa, OK: Tulsa International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,58.0,45.0,33.0,87.0,65.0,34.0,32.0,13.0,29.0,46.0,56.0,75.0,573.0
15370,"Tulsa, OK: Tulsa International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,29.0,27.0,35.0,30.0,30.0,30.0,31.0,30.0,29.0,6.0,27.0,28.0,332.0
15376,"Tucson, AZ: Tucson International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,33.0,12.0,96.0,115.0,42.0,5.0,4.0,2.0,2.0,3.0,1.0,,315.0
15376,"Tucson, AZ: Tucson International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,77.0,72.0,91.0,90.0,41.0,86.0,93.0,94.0,44.0,53.0,140.0,123.0,1004.0
15380,"Traverse City, MI: Cherry Capital",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,11.0,,,,,30.0,6.0,,,61.0,42.0,20.0,170.0
15380,"Traverse City, MI: Cherry Capital",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,1.0,,2.0,13.0,168.0,85.0,61.0,62.0,73.0,34.0,19.0,30.0,548.0
15389,"Twin Falls, ID: Joslin Field - Magic Valley Regional",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,4.0,6.0,1.0,1.0,,,,1.0,,,,,13.0
15412,"Knoxville, TN: McGhee Tyson",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,223.0,212.0,257.0,244.0,260.0,257.0,269.0,206.0,167.0,229.0,184.0,171.0,2679.0
15412,"Knoxville, TN: McGhee Tyson",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,84.0,67.0,145.0,110.0,97.0,33.0,30.0,16.0,,,44.0,26.0,652.0
15412,"Knoxville, TN: McGhee Tyson",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,80.0,81.0,137.0,134.0,166.0,132.0,145.0,167.0,189.0,214.0,152.0,147.0,1744.0
15624,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,143.0,132.0,146.0,152.0,22.0,,,,,,,10.0,605.0
15624,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,16.0,6.0,,130.0,95.0,28.0,21.0,40.0,77.0,82.0,3.0,,498.0
15624,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,111.0,104.0,135.0,94.0,98.0,95.0,81.0,92.0,108.0,135.0,69.0,73.0,1195.0
