ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,category,EAS,hub_cat,diff,pct_change,change_category,DEST_AIRPORT_ID,DEST,hub_cat_dest,NAME_DEST,DEST_STATE_ABR,2019,2020,2021,2022
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,10967,CGI,,Cape Girardeau Regional,MO,1.0,,,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,11067,CMI,N,University of Illinois/Willard,IL,1.0,,,2.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,11076,CMX,N,Houghton County Memorial,MI,1.0,,,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,11111,COU,N,Columbia Regional,MO,1.0,,,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,11298,DFW,L,Dallas/Fort Worth International,TX,681.0,509.0,692.0,704.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,11823,FWA,S,Fort Wayne International,IN,2.0,,,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,13342,MKE,M,General Mitchell International,WI,1.0,,,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,13930,ORD,L,Chicago O'Hare International,IL,947.0,525.0,587.0,402.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,14082,PGD,S,Punta Gorda Airport,FL,107.0,108.0,123.0,111.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,14842,SJT,N,San Angelo Regional/Mathis Field,TX,1.0,,,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,15016,STL,M,St Louis Lambert International,MO,2.0,,1.0,3.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,14108,PIA,N,General Downing - Peoria International,IL,,1.0,,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,14783,SGF,S,Springfield-Branson National,MO,,1.0,,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,15401,TXK,N,Texarkana Regional-Webb Field,AR,,1.0,,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,10136,ABI,N,Abilene Regional,TX,,,1.0,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,10466,AZA,S,Phoenix - Mesa Gateway,AZ,,,13.0,79.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,11778,FSM,N,Fort Smith Regional,AR,,,1.0,2.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,13367,MLI,N,Quad Cities International,IL,,,1.0,
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,12278,ICT,S,Wichita Dwight D Eisenhower National,KS,,,,1.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,12891,LAW,N,Lawton-Fort Sill Regional,OK,,,,1.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,14674,SAF,N,Santa Fe Municipal,NM,,,,1.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,14761,SFB,S,Orlando Sanford International,FL,,,,1.0
14952,SPI,IL,Abraham Lincoln Capital,Springfield,10k-100k,no,N,loss,-25.0,at least -20%,14960,SPS,N,Sheppard AFB/Wichita Falls Municipal,TX,,,,2.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,10155,ACT,N,Waco Regional,TX,1.0,,,
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,11298,DFW,L,Dallas/Fort Worth International,TX,1219.0,737.0,1235.0,1079.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,12891,LAW,N,Lawton-Fort Sill Regional,OK,1.0,2.0,4.0,
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,13158,MAF,S,Midland International Air and Space Port,TX,1.0,,,
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,14683,SAT,M,San Antonio International,TX,1.0,,,
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,13851,OKC,S,Will Rogers World,OK,,1.0,,
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,14842,SJT,N,San Angelo Regional/Mathis Field,TX,,,1.0,
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,11049,CLL,N,Easterwood Field,TX,,,,1.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,11109,COS,S,City of Colorado Springs Municipal,CO,,,,1.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,N,loss,-11.5,at least -10%,11259,DAL,M,Dallas Love Field,TX,,,,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10158,ACY,S,Atlantic City International,NJ,1.0,,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10397,ATL,L,Hartsfield-Jackson Atlanta International,GA,2323.0,1536.0,2568.0,2506.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10431,AVL,S,Asheville Regional,NC,89.0,75.0,96.0,106.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10676,BLV,N,Scott AFB MidAmerica St Louis,IL,13.0,91.0,102.0,87.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10693,BNA,L,Nashville International,TN,77.0,54.0,716.0,718.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10721,BOS,L,Logan International,MA,300.0,233.0,387.0,332.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10821,BWI,L,Baltimore/Washington International Thurgood Marshall,MD,89.0,96.0,1026.0,1096.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10994,CHS,M,Charleston AFB/International,SC,1.0,1.0,,3.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11042,CLE,M,Cleveland-Hopkins International,OH,188.0,150.0,215.0,30.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11057,CLT,L,Charlotte Douglas International,NC,1407.0,1216.0,1626.0,1305.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11193,CVG,M,Cincinnati/Northern Kentucky International,KY,192.0,260.0,321.0,206.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11278,DCA,L,Ronald Reagan Washington National,VA,359.0,215.0,447.0,488.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11292,DEN,L,Denver International,CO,4.0,5.0,333.0,173.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11298,DFW,L,Dallas/Fort Worth International,TX,232.0,369.0,540.0,353.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11423,DSM,S,Des Moines International,IA,11.0,55.0,52.0,97.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11433,DTW,L,Detroit Metro Wayne County,MI,63.0,29.0,217.0,100.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11618,EWR,L,Newark Liberty International,NJ,630.0,440.0,842.0,1016.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11697,FLL,L,Fort Lauderdale-Hollywood International,FL,4.0,4.0,3.0,7.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11721,FNT,N,Bishop International,MI,12.0,68.0,80.0,154.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11823,FWA,S,Fort Wayne International,IN,13.0,65.0,51.0,94.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11986,GRR,S,Gerald R. Ford International,MI,81.0,107.0,131.0,142.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12264,IAD,L,Washington Dulles International,VA,134.0,322.0,485.0,292.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12266,IAH,L,George Bush Intercontinental/Houston,TX,1.0,,311.0,101.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12339,IND,M,Indianapolis International,IN,128.0,167.0,406.0,313.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12478,JFK,L,John F. Kennedy International,NY,387.0,185.0,359.0,403.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12917,LCK,N,Rickenbacker International,OH,79.0,93.0,103.0,102.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12945,LEX,S,Blue Grass,KY,1.0,,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12953,LGA,L,LaGuardia,NY,352.0,141.0,424.0,696.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13204,MCO,L,Orlando International,FL,8.0,37.0,20.0,14.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13230,MDT,S,Harrisburg International,PA,79.0,77.0,90.0,88.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13296,MHT,S,Manchester Boston Regional,NH,1.0,,,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13303,MIA,L,Miami International,FL,9.0,1.0,5.0,22.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13360,MLB,N,Melbourne Orlando International,FL,41.0,,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13487,MSP,L,Minneapolis-St Paul International,MN,8.0,71.0,253.0,329.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13930,ORD,L,Chicago O'Hare International,IL,669.0,709.0,1099.0,527.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13931,ORF,M,Norfolk International,VA,1.0,,1.0,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14027,PBI,M,Palm Beach International,FL,1.0,,3.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14100,PHL,L,Philadelphia International,PA,151.0,232.0,349.0,347.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14122,PIT,M,Pittsburgh International,PA,117.0,118.0,347.0,252.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14321,PWM,S,Portland International Jetport,ME,91.0,8.0,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14492,RDU,M,Raleigh-Durham International,NC,3.0,2.0,1.0,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14512,RFD,N,Chicago/Rockford International,IL,11.0,55.0,54.0,58.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14524,RIC,S,Richmond International,VA,72.0,69.0,85.0,33.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14635,RSW,M,Southwest Florida International,FL,2.0,1.0,13.0,17.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14696,SBN,S,South Bend International,IN,11.0,40.0,55.0,95.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14730,SDF,S,Louisville Muhammad Ali International,KY,13.0,37.0,50.0,76.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14986,SRQ,S,Sarasota/Bradenton International,FL,1.0,,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,15016,STL,M,St Louis Lambert International,MO,1.0,,203.0,252.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,15096,SYR,S,Syracuse Hancock International,NY,77.0,75.0,80.0,71.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,15304,TPA,L,Tampa International,FL,14.0,5.0,12.0,12.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,15356,TTN,N,Trenton Mercer,NJ,27.0,46.0,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,15380,TVC,N,Cherry Capital,MI,49.0,1.0,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,15412,TYS,S,McGhee Tyson,TN,15.0,53.0,61.0,50.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,15628,VRB,,,FL,4.0,7.0,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10135,ABE,S,Lehigh Valley International,PA,,45.0,68.0,107.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10599,BHM,S,Birmingham-Shuttlesworth International,AL,,1.0,1.0,2.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11982,GRK,N,Robert Gray AAF,TX,,1.0,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11996,GSP,S,Greenville-Spartanburg International,SC,,1.0,2.0,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12323,ILM,S,Wilmington International,NC,,1.0,1.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14082,PGD,S,Punta Gorda Airport,FL,,1.0,,6.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14685,SAV,S,Savannah/Hilton Head International,GA,,2.0,,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,15249,TLH,N,Tallahassee International,FL,,1.0,,2.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10194,AFW,,,TX,,,1.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10208,AGS,N,Augusta Regional at Bush Field,GA,,,1.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10423,AUS,L,Austin - Bergstrom International,TX,,,16.0,90.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10558,BFF,N,Western Neb. Regional/William B. Heilig Field,NE,,,1.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11003,CID,S,The Eastern Iowa,IA,,,13.0,80.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11066,CMH,M,John Glenn Columbus International,OH,,,218.0,131.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11109,COS,S,City of Colorado Springs Municipal,CO,,,2.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11259,DAL,M,Dallas Love Field,TX,,,80.0,193.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12191,HOU,M,William P Hobby,TX,,,300.0,315.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12197,HPN,S,Westchester County,NY,,,48.0,27.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12544,USA,N,Concord Padgett Regional,NC,,,39.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12915,LCH,N,Lake Charles Regional,LA,,,1.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13029,LNK,N,Lincoln Airport,NE,,,1.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13198,MCI,M,Kansas City International,MO,,,26.0,25.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13232,MDW,L,Chicago Midway International,IL,,,590.0,511.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13342,MKE,M,General Mitchell International,WI,,,45.0,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13577,MYR,S,Myrtle Beach International,SC,,,1.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14108,PIA,N,General Downing - Peoria International,IL,,,47.0,69.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14193,PNS,S,Pensacola International,FL,,,1.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14683,SAT,M,San Antonio International,TX,,,1.0,
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,15370,TUL,S,Tulsa International,OK,,,5.0,51.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10408,ATW,S,Appleton International,WI,,,,76.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10529,BDL,M,Bradley International,CT,,,,57.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10874,CAK,N,Akron-Canton Regional,OH,,,,81.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,10980,CHA,S,Lovell Field,TN,,,,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11537,ELM,N,Elmira/Corning Regional,NY,,,,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,11624,EYW,S,Key West International,FL,,,,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12244,HVN,N,Tweed New Haven,CT,,,,179.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,12451,JAX,M,Jacksonville International,FL,,,,2.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13244,MEM,M,Memphis International,TN,,,,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13485,MSN,S,Dane County Regional-Truax Field,WI,,,,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,13851,OKC,S,Will Rogers World,OK,,,,1.0
14986,SRQ,FL,Sarasota/Bradenton International,Sarasota/Bradenton,100k-1 million,no,S,gain,75.6,at least 30%,14112,PIE,S,St Pete Clearwater International,FL,,,,6.0
15008,STC,MN,St. Cloud Regional,St. Cloud,10k-100k,no,N,loss,-18.0,at least -10%,10466,AZA,S,Phoenix - Mesa Gateway,AZ,101.0,102.0,100.0,76.0
15008,STC,MN,St. Cloud Regional,St. Cloud,10k-100k,no,N,loss,-18.0,at least -10%,13342,MKE,M,General Mitchell International,WI,1.0,,,
15008,STC,MN,St. Cloud Regional,St. Cloud,10k-100k,no,N,loss,-18.0,at least -10%,13433,MOT,N,Minot International,ND,1.0,,,
15008,STC,MN,St. Cloud Regional,St. Cloud,10k-100k,no,N,loss,-18.0,at least -10%,13487,MSP,L,Minneapolis-St Paul International,MN,1.0,,2.0,1.0
15008,STC,MN,St. Cloud Regional,St. Cloud,10k-100k,no,N,loss,-18.0,at least -10%,14082,PGD,S,Punta Gorda Airport,FL,29.0,28.0,28.0,31.0
15008,STC,MN,St. Cloud Regional,St. Cloud,10k-100k,no,N,loss,-18.0,at least -10%,11775,FSD,S,Joe Foss Field,SD,,1.0,,
15008,STC,MN,St. Cloud Regional,St. Cloud,10k-100k,no,N,loss,-18.0,at least -10%,10140,ABQ,M,Albuquerque International Sunport,NM,,,1.0,
15008,STC,MN,St. Cloud Regional,St. Cloud,10k-100k,no,N,loss,-18.0,at least -10%,15624,VPS,S,Eglin AFB Destin Fort Walton Beach,FL,,,6.0,
15008,STC,MN,St. Cloud Regional,St. Cloud,10k-100k,no,N,loss,-18.0,at least -10%,11423,DSM,S,Des Moines International,IA,,,,1.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10135,ABE,S,Lehigh Valley International,PA,1.0,,1.0,1.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10136,ABI,N,Abilene Regional,TX,4.0,1.0,,
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10257,ALB,S,Albany International,NY,7.0,,,2.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10279,AMA,N,Rick Husband Amarillo International,TX,4.0,1.0,1.0,1.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10397,ATL,L,Hartsfield-Jackson Atlanta International,GA,4086.0,2479.0,2825.0,2948.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10423,AUS,L,Austin - Bergstrom International,TX,677.0,516.0,657.0,1616.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10434,AVP,N,Wilkes Barre Scranton International,PA,1.0,1.0,,1.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10529,BDL,M,Bradley International,CT,357.0,133.0,1.0,8.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10599,BHM,S,Birmingham-Shuttlesworth International,AL,4.0,2.0,2.0,2.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10685,BMI,N,Central Il Regional Airport at Bloomington,IL,2.0,,1.0,1.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10693,BNA,L,Nashville International,TN,1039.0,891.0,1015.0,1112.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10721,BOS,L,Logan International,MA,1128.0,532.0,590.0,1408.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10744,BRL,,,IA,650.0,628.0,616.0,397.0
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10781,BTR,N,Baton Rouge Metropolitan/Ryan Field,LA,1.0,,,
15016,STL,MO,St Louis Lambert International,St. Louis,more than 5 million,no,M,loss,-21.9,at least -20%,10792,BUF,S,Buffalo Niagara International,NY,2.0,,1.0,2.0
