ORIGIN_AIRPORT_ID,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
13851,"Oklahoma City, OK: Will Rogers World",19977.0,United Air Lines Inc.,698.0,,202.0,,,123.0,2725.0,3172.0,2786.0,2452.0,422.0,,,11882.0
13851,"Oklahoma City, OK: Will Rogers World",20046.0,Air Wisconsin Airlines Corp,629.0,,1005.0,1344.0,1107.0,1223.0,686.0,142.0,1007.0,2357.0,1541.0,1194.0,98.0,11704.0
13851,"Oklahoma City, OK: Will Rogers World",20304.0,SkyWest Airlines Inc.,638.0,,5029.0,5065.0,2923.0,2347.0,1951.0,2124.0,3275.0,403.0,494.0,62.0,1639.0,25312.0
13851,"Oklahoma City, OK: Will Rogers World",20397.0,PSA Airlines Inc.,631.0,,51.0,,1212.0,1280.0,114.0,52.0,,985.0,1381.0,1356.0,1019.0,7450.0
13851,"Oklahoma City, OK: Will Rogers World",20436.0,Frontier Airlines Inc.,699.0,,291.0,134.0,184.0,2047.0,2904.0,2874.0,489.0,,,,,8923.0
13863,"Old Harbor, AK: Old Harbor Airport",20443.0,Island Air Service,131.0,,1.0,33.0,44.0,52.0,34.0,36.0,,42.0,51.0,12.0,,305.0
13871,"Omaha, NE: Eppley Airfield",19790.0,Delta Air Lines Inc.,694.0,,122.0,3278.0,207.0,,,,,,,,,3607.0
13871,"Omaha, NE: Eppley Airfield",19790.0,Delta Air Lines Inc.,888.0,,90.0,,158.0,4909.0,975.0,336.0,,,,,,6468.0
13871,"Omaha, NE: Eppley Airfield",20304.0,SkyWest Airlines Inc.,638.0,,2663.0,2411.0,3536.0,16686.0,8104.0,9408.0,11098.0,10593.0,10600.0,12250.0,9698.0,97047.0
13873,"Nome, AK: Nome Airport",19930.0,Alaska Airlines Inc.,614.0,,149.0,630.0,512.0,394.0,828.0,,4047.0,1506.0,549.0,511.0,185.0,9311.0
13873,"Nome, AK: Nome Airport",20331.0,Bering Air Inc.,412.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13891,"Ontario, CA: Ontario International",19805.0,American Airlines Inc.,838.0,,156.0,,,,,,,,,,,156.0
13891,"Ontario, CA: Ontario International",19977.0,United Air Lines Inc.,614.0,,139.0,,615.0,296.0,2710.0,6470.0,3281.0,3840.0,3684.0,1810.0,1930.0,24775.0
13891,"Ontario, CA: Ontario International",20304.0,SkyWest Airlines Inc.,638.0,,2923.0,1889.0,1544.0,3909.0,1867.0,1312.0,634.0,,,,,14078.0
13891,"Ontario, CA: Ontario International",20378.0,Mesa Airlines Inc.,629.0,,71.0,375.0,49.0,46.0,,,171.0,,,,,712.0
13891,"Ontario, CA: Ontario International",20378.0,Mesa Airlines Inc.,673.0,,0.0,,,,1857.0,2245.0,2236.0,2028.0,2112.0,2037.0,2299.0,14814.0
13930,"Chicago, IL: Chicago O'Hare International",19790.0,Delta Air Lines Inc.,614.0,,105.0,,,3270.0,11171.0,13157.0,13199.0,5987.0,6961.0,6571.0,530.0,60951.0
13930,"Chicago, IL: Chicago O'Hare International",19805.0,American Airlines Inc.,655.0,,183.0,473.0,133.0,,,74.0,,,,,,863.0
13930,"Chicago, IL: Chicago O'Hare International",19930.0,Alaska Airlines Inc.,612.0,,62.0,1132.0,1042.0,1382.0,,230.0,,,,88.0,,3936.0
13930,"Chicago, IL: Chicago O'Hare International",19977.0,United Air Lines Inc.,637.0,,245.0,623.0,,625.0,405.0,788.0,595.0,310.0,,,,3591.0
13930,"Chicago, IL: Chicago O'Hare International",20304.0,SkyWest Airlines Inc.,638.0,,32509.0,216.0,285.0,3116.0,,,,,,62.0,789.0,36977.0
13930,"Chicago, IL: Chicago O'Hare International",20398.0,Envoy Air,676.0,,118.0,165.0,60.0,43.0,3040.0,3454.0,4679.0,11424.0,13258.0,14459.0,12179.0,62879.0
13930,"Chicago, IL: Chicago O'Hare International",20416.0,Spirit Air Lines,722.0,,5308.0,9887.0,11067.0,14072.0,13393.0,9534.0,8070.0,8863.0,15090.0,29566.0,37909.0,162759.0
13931,"Norfolk, VA: Norfolk International",19790.0,Delta Air Lines Inc.,614.0,,160.0,102.0,137.0,539.0,2526.0,2453.0,1316.0,155.0,,,2635.0,10023.0
13931,"Norfolk, VA: Norfolk International",19790.0,Delta Air Lines Inc.,888.0,,140.0,6038.0,8564.0,16680.0,14671.0,14453.0,15162.0,14007.0,17037.0,16434.0,11363.0,134549.0
13931,"Norfolk, VA: Norfolk International",19805.0,American Airlines Inc.,699.0,,108.0,113.0,108.0,414.0,154.0,289.0,,275.0,,2381.0,4616.0,8458.0
13931,"Norfolk, VA: Norfolk International",19977.0,United Air Lines Inc.,888.0,,907.0,2237.0,333.0,341.0,1977.0,1819.0,1529.0,329.0,,,465.0,9937.0
13931,"Norfolk, VA: Norfolk International",20304.0,SkyWest Airlines Inc.,638.0,,1953.0,74.0,,1477.0,1420.0,1816.0,2042.0,4666.0,6851.0,5860.0,6586.0,32745.0
13933,"Worcester, MA: Worcester Regional",20409.0,JetBlue Airways,694.0,,174.0,,38.0,,,246.0,191.0,,69.0,326.0,94.0,1138.0
13942,"Noorvik, AK: Robert/Bob/Curtis Memorial",20331.0,Bering Air Inc.,412.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0
13970,"Kotzebue, AK: Ralph Wien Memorial",20331.0,Bering Air Inc.,412.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14025,"Plattsburgh, NY: Plattsburgh International",20416.0,Spirit Air Lines,699.0,,172.0,183.0,178.0,,,,,137.0,,,,670.0
14025,"Plattsburgh, NY: Plattsburgh International",20416.0,Spirit Air Lines,722.0,,361.0,746.0,408.0,508.0,93.0,456.0,652.0,,,126.0,,3350.0
14027,"West Palm Beach/Palm Beach, FL: Palm Beach International",19790.0,Delta Air Lines Inc.,614.0,,130.0,3479.0,8936.0,1280.0,6340.0,8473.0,3285.0,415.0,,3844.0,1306.0,37488.0
14027,"West Palm Beach/Palm Beach, FL: Palm Beach International",19977.0,United Air Lines Inc.,839.0,,127.0,,,,,,,,,,,127.0
14027,"West Palm Beach/Palm Beach, FL: Palm Beach International",20378.0,Mesa Airlines Inc.,673.0,,147.0,716.0,,,,,,,1016.0,128.0,932.0,2939.0
14027,"West Palm Beach/Palm Beach, FL: Palm Beach International",20398.0,Envoy Air,675.0,,48.0,,,47.0,,238.0,45.0,,,,,378.0
14046,"Pedro Bay, AK: Pedro Bay Airport",20346.0,Iliamna Air Taxi,10.0,,1.0,,2.0,1.0,0.0,0.0,0.0,,0.0,1.0,,5.0
14057,"Portland, OR: Portland International",19977.0,United Air Lines Inc.,634.0,,1978.0,1121.0,307.0,154.0,7972.0,11629.0,7123.0,4507.0,4576.0,173.0,1856.0,41396.0
14057,"Portland, OR: Portland International",20416.0,Spirit Air Lines,698.0,,137.0,,,,,,,,,,3686.0,3823.0
14057,"Portland, OR: Portland International",20416.0,Spirit Air Lines,722.0,,1162.0,635.0,1484.0,1402.0,2310.0,1569.0,2557.0,1711.0,1630.0,2690.0,3615.0,20765.0
14062,"Pelican, AK: Pelican Seaplane Base",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,35.0,,9.0,15.0,12.0,4.0,7.0,5.0,28.0,17.0,2.0,,1.0,100.0
14098,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",20397.0,PSA Airlines Inc.,638.0,,124.0,32.0,217.0,3509.0,2074.0,2118.0,2136.0,1850.0,1846.0,1296.0,1030.0,16232.0
14100,"Philadelphia, PA: Philadelphia International",19805.0,American Airlines Inc.,838.0,,172.0,143.0,,,,,,,,,,315.0
14100,"Philadelphia, PA: Philadelphia International",20416.0,Spirit Air Lines,722.0,,1697.0,4998.0,4468.0,5278.0,4453.0,5093.0,5442.0,1876.0,2253.0,3305.0,8026.0,46889.0
14102,"Point Hope, AK: Point Hope Airport",20331.0,Bering Air Inc.,412.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
14107,"Phoenix, AZ: Phoenix Sky Harbor International",19805.0,American Airlines Inc.,626.0,,201.0,,,188.0,,,,,,,203.0,592.0
14107,"Phoenix, AZ: Phoenix Sky Harbor International",19930.0,Alaska Airlines Inc.,612.0,,97.0,,118.0,575.0,1030.0,1389.0,2572.0,,,105.0,,5886.0
14107,"Phoenix, AZ: Phoenix Sky Harbor International",19930.0,Alaska Airlines Inc.,698.0,,1132.0,1909.0,247.0,279.0,285.0,,560.0,2326.0,1325.0,1134.0,333.0,9530.0
14107,"Phoenix, AZ: Phoenix Sky Harbor International",19977.0,United Air Lines Inc.,839.0,,164.0,171.0,,,,,,,,,,335.0
14107,"Phoenix, AZ: Phoenix Sky Harbor International",20304.0,SkyWest Airlines Inc.,638.0,,3271.0,,,48.0,,,,,,,,3319.0
14107,"Phoenix, AZ: Phoenix Sky Harbor International",20409.0,JetBlue Airways,699.0,,161.0,,149.0,,,132.0,,,,2265.0,5123.0,7830.0
14122,"Pittsburgh, PA: Pittsburgh International",19790.0,Delta Air Lines Inc.,694.0,,250.0,,76.0,147.0,3231.0,4535.0,1645.0,,279.0,,751.0,10914.0
14122,"Pittsburgh, PA: Pittsburgh International",20237.0,Trans States Airlines,675.0,,41.0,,66.0,,,,,,,,,107.0
14122,"Pittsburgh, PA: Pittsburgh International",20304.0,SkyWest Airlines Inc.,638.0,,2208.0,1681.0,61.0,63.0,4749.0,6016.0,4839.0,3900.0,6498.0,1167.0,3651.0,34833.0
14122,"Pittsburgh, PA: Pittsburgh International",20416.0,Spirit Air Lines,722.0,,2249.0,3262.0,2997.0,1549.0,1454.0,1374.0,1649.0,3050.0,1966.0,3525.0,3218.0,26293.0
14122,"Pittsburgh, PA: Pittsburgh International",20445.0,CommuteAir LLC dba CommuteAir,675.0,,40.0,,,,178.0,,,45.0,,,2203.0,2466.0
14193,"Pensacola, FL: Pensacola International",19393.0,Southwest Airlines Co.,614.0,,130.0,1929.0,4678.0,5177.0,1579.0,,246.0,151.0,,541.0,658.0,15089.0
14193,"Pensacola, FL: Pensacola International",19393.0,Southwest Airlines Co.,838.0,,114.0,,,,,,,,,,,114.0
14193,"Pensacola, FL: Pensacola International",20366.0,ExpressJet Airlines LLC d/b/a aha!,629.0,,656.0,43.0,192.0,291.0,,,,,,,,1182.0
14252,"Pasco/Kennewick/Richland, WA: Tri Cities",19687.0,Horizon Air,673.0,,64.0,133.0,,,,,76.0,,71.0,146.0,146.0,636.0
14252,"Pasco/Kennewick/Richland, WA: Tri Cities",20304.0,SkyWest Airlines Inc.,638.0,,3043.0,2304.0,1989.0,8228.0,528.0,,1139.0,,65.0,,703.0,17999.0
14262,"Palm Springs, CA: Palm Springs International",19805.0,American Airlines Inc.,699.0,,2651.0,5390.0,1089.0,,,,,,,132.0,61.0,9323.0
14262,"Palm Springs, CA: Palm Springs International",20304.0,SkyWest Airlines Inc.,638.0,,265.0,1958.0,3477.0,2191.0,2090.0,1953.0,2130.0,43.0,46.0,,98.0,14251.0
14262,"Palm Springs, CA: Palm Springs International",20378.0,Mesa Airlines Inc.,629.0,,40.0,145.0,100.0,37.0,94.0,,51.0,,,,,467.0
14288,"Pueblo, CO: Pueblo Memorial",19393.0,Southwest Airlines Co.,612.0,,142.0,,142.0,143.0,,140.0,,,,,,567.0
14288,"Pueblo, CO: Pueblo Memorial",19930.0,Alaska Airlines Inc.,634.0,,167.0,,,,,,,,,,,167.0
14288,"Pueblo, CO: Pueblo Memorial",20500.0,GoJet Airlines LLC d/b/a United Express,631.0,,34.0,,,,68.0,,126.0,,,67.0,,295.0
14307,"Providence, RI: Rhode Island Tf Green International",20366.0,ExpressJet Airlines LLC d/b/a aha!,629.0,,35.0,47.0,,,,,,,,,,82.0
14307,"Providence, RI: Rhode Island Tf Green International",20409.0,JetBlue Airways,678.0,,77.0,,,,249.0,91.0,,,,,92.0,509.0
14321,"Portland, ME: Portland International Jetport",19790.0,Delta Air Lines Inc.,608.0,,90.0,,2610.0,2332.0,2805.0,3079.0,4712.0,2890.0,3200.0,174.0,,21892.0
14321,"Portland, ME: Portland International Jetport",19805.0,American Airlines Inc.,699.0,,115.0,,,,,,,158.0,,,,273.0
14321,"Portland, ME: Portland International Jetport",19977.0,United Air Lines Inc.,612.0,,1061.0,2420.0,2263.0,2249.0,1005.0,1063.0,2736.0,6040.0,4175.0,,,23012.0
14321,"Portland, ME: Portland International Jetport",19977.0,United Air Lines Inc.,694.0,,148.0,,462.0,,1757.0,2006.0,1327.0,467.0,810.0,,,6977.0
14321,"Portland, ME: Portland International Jetport",19977.0,United Air Lines Inc.,888.0,,358.0,241.0,,,,,,,,,,599.0
14321,"Portland, ME: Portland International Jetport",20398.0,Envoy Air,631.0,,65.0,,,,,,,,,,,65.0
14457,"Rapid City, SD: Rapid City Regional",20304.0,SkyWest Airlines Inc.,638.0,,1671.0,190.0,59.0,35.0,,42.0,339.0,235.0,,188.0,105.0,2864.0
14457,"Rapid City, SD: Rapid City Regional",20500.0,GoJet Airlines LLC d/b/a United Express,631.0,,1692.0,1465.0,124.0,3385.0,2344.0,1477.0,477.0,1721.0,348.0,702.0,136.0,13871.0
14489,"Bend/Redmond, OR: Roberts Field",19930.0,Alaska Airlines Inc.,614.0,,81.0,,,,,,,,,,,81.0
14489,"Bend/Redmond, OR: Roberts Field",20304.0,SkyWest Airlines Inc.,638.0,,251.0,,3653.0,3829.0,,,,,,,,7733.0
14492,"Raleigh/Durham, NC: Raleigh-Durham International",19805.0,American Airlines Inc.,622.0,,140.0,,150.0,158.0,,174.0,,135.0,,,,757.0
14492,"Raleigh/Durham, NC: Raleigh-Durham International",19805.0,American Airlines Inc.,627.0,,14.0,229.0,,,,,,,,,,243.0
14492,"Raleigh/Durham, NC: Raleigh-Durham International",19930.0,Alaska Airlines Inc.,612.0,,85.0,,,,,,,,,,,85.0
14492,"Raleigh/Durham, NC: Raleigh-Durham International",19930.0,Alaska Airlines Inc.,721.0,,102.0,109.0,131.0,,,,,,,,,342.0
14492,"Raleigh/Durham, NC: Raleigh-Durham International",20237.0,Trans States Airlines,675.0,,88.0,50.0,,,195.0,188.0,,,,,40.0,561.0
14492,"Raleigh/Durham, NC: Raleigh-Durham International",20378.0,Mesa Airlines Inc.,673.0,,2012.0,2476.0,4190.0,2237.0,3052.0,2331.0,5500.0,3857.0,1576.0,3533.0,2228.0,32992.0
14492,"Raleigh/Durham, NC: Raleigh-Durham International",20398.0,Envoy Air,673.0,,807.0,1972.0,1702.0,1769.0,1725.0,1845.0,1905.0,1336.0,1343.0,1240.0,781.0,16425.0
14524,"Richmond, VA: Richmond International",20304.0,SkyWest Airlines Inc.,638.0,,1828.0,6393.0,1931.0,13099.0,4910.0,7502.0,7619.0,6331.0,2216.0,1551.0,4226.0,57606.0
14524,"Richmond, VA: Richmond International",20397.0,PSA Airlines Inc.,629.0,,125.0,50.0,42.0,46.0,38.0,,,,50.0,284.0,122.0,757.0
14524,"Richmond, VA: Richmond International",20416.0,Spirit Air Lines,722.0,,448.0,1052.0,1187.0,,,,,,,,467.0,3154.0
14570,"Reno, NV: Reno/Tahoe International",19790.0,Delta Air Lines Inc.,888.0,,156.0,,,,,,153.0,,3764.0,239.0,,4312.0
14570,"Reno, NV: Reno/Tahoe International",20304.0,SkyWest Airlines Inc.,638.0,,325.0,2120.0,5409.0,5137.0,1368.0,,,,,,,14359.0
14570,"Reno, NV: Reno/Tahoe International",21894.0,"ADVANCED AIR, LLC",479.0,,42.0,3.0,1.0,,,,,,,0.0,18.0,64.0
14574,"Roanoke, VA: Roanoke Blacksburg Regional",20237.0,Trans States Airlines,675.0,,546.0,474.0,74.0,1352.0,1423.0,3182.0,907.0,,1142.0,1214.0,1242.0,11556.0
14574,"Roanoke, VA: Roanoke Blacksburg Regional",20397.0,PSA Airlines Inc.,629.0,,46.0,,,,,,,,,,,46.0
14576,"Rochester, NY: Frederick Douglass Grtr Rochester International",19790.0,Delta Air Lines Inc.,608.0,,92.0,2373.0,2872.0,2500.0,6529.0,7722.0,7778.0,4598.0,5216.0,376.0,1071.0,41127.0
14576,"Rochester, NY: Frederick Douglass Grtr Rochester International",19805.0,American Airlines Inc.,699.0,,186.0,,,,,,,,,,,186.0
14576,"Rochester, NY: Frederick Douglass Grtr Rochester International",20304.0,SkyWest Airlines Inc.,638.0,,1328.0,59.0,59.0,2091.0,3583.0,4711.0,4258.0,2855.0,5527.0,7942.0,3685.0,36098.0
14588,"Roswell, NM: Roswell Air Center",20304.0,SkyWest Airlines Inc.,638.0,,1748.0,,,,,,,,,,,1748.0
14633,"Rochester, MN: Rochester International",20304.0,SkyWest Airlines Inc.,638.0,,187.0,99.0,1487.0,69.0,160.0,168.0,,104.0,85.0,,336.0,2695.0
14635,"Fort Myers, FL: Southwest Florida International",19977.0,United Air Lines Inc.,634.0,,704.0,167.0,3288.0,152.0,168.0,,135.0,373.0,2736.0,1104.0,2202.0,11029.0
14635,"Fort Myers, FL: Southwest Florida International",20398.0,Envoy Air,673.0,,65.0,136.0,,,,,,,,,,201.0
14635,"Fort Myers, FL: Southwest Florida International",20398.0,Envoy Air,675.0,,95.0,,37.0,333.0,185.0,292.0,78.0,,,,,1020.0
14635,"Fort Myers, FL: Southwest Florida International",20416.0,Spirit Air Lines,722.0,,5168.0,11291.0,9391.0,2753.0,2174.0,1105.0,1808.0,2087.0,3378.0,8334.0,16894.0,64383.0
14674,"Santa Fe, NM: Santa Fe Municipal",20304.0,SkyWest Airlines Inc.,638.0,,3081.0,,,,,,,,,,,3081.0
14679,"San Diego, CA: San Diego International",19790.0,Delta Air Lines Inc.,626.0,,442.0,221.0,644.0,,,,387.0,,,154.0,2438.0,4286.0
14679,"San Diego, CA: San Diego International",20304.0,SkyWest Airlines Inc.,638.0,,477.0,,,,,,,,,,,477.0
14679,"San Diego, CA: San Diego International",20416.0,Spirit Air Lines,699.0,,984.0,318.0,146.0,15931.0,20470.0,23706.0,22588.0,16380.0,15829.0,6489.0,126.0,122967.0
14679,"San Diego, CA: San Diego International",20416.0,Spirit Air Lines,722.0,,831.0,351.0,1014.0,1643.0,1346.0,1443.0,1253.0,1055.0,1171.0,7194.0,7110.0,24411.0
14679,"San Diego, CA: San Diego International",20422.0,Sun Country Airlines d/b/a MN Airlines,612.0,,349.0,595.0,95.0,,427.0,727.0,923.0,67.0,,,,3183.0
14683,"San Antonio, TX: San Antonio International",20304.0,SkyWest Airlines Inc.,638.0,,2623.0,9560.0,8477.0,8079.0,9541.0,10076.0,9324.0,10133.0,11127.0,8377.0,10252.0,97569.0
14683,"San Antonio, TX: San Antonio International",20378.0,Mesa Airlines Inc.,631.0,,70.0,,,,,,,,,,,70.0
14683,"San Antonio, TX: San Antonio International",20398.0,Envoy Air,676.0,,29.0,,43.0,,,,17.0,,,,39.0,128.0
14685,"Savannah, GA: Savannah/Hilton Head International",19790.0,Delta Air Lines Inc.,656.0,,135.0,,200.0,138.0,,,,,,,,473.0
14685,"Savannah, GA: Savannah/Hilton Head International",19977.0,United Air Lines Inc.,612.0,,175.0,125.0,,,1269.0,817.0,598.0,34.0,657.0,2044.0,367.0,6086.0
14685,"Savannah, GA: Savannah/Hilton Head International",20368.0,Allegiant Air,698.0,,1100.0,3209.0,2671.0,2284.0,1402.0,1835.0,1497.0,133.0,,569.0,7603.0,22303.0
14685,"Savannah, GA: Savannah/Hilton Head International",20398.0,Envoy Air,673.0,,31.0,,,,,,,,,,,31.0
14689,"Santa Barbara, CA: Santa Barbara Municipal",19930.0,Alaska Airlines Inc.,888.0,,123.0,291.0,,294.0,,146.0,263.0,119.0,274.0,,114.0,1624.0
14689,"Santa Barbara, CA: Santa Barbara Municipal",20378.0,Mesa Airlines Inc.,629.0,,50.0,47.0,29.0,30.0,48.0,,,,,,,204.0
14696,"South Bend, IN: South Bend International",20046.0,Air Wisconsin Airlines Corp,629.0,,540.0,1383.0,510.0,1155.0,1404.0,1233.0,1447.0,2337.0,3046.0,1833.0,2215.0,17103.0
14696,"South Bend, IN: South Bend International",20304.0,SkyWest Airlines Inc.,638.0,,3712.0,91.0,,630.0,54.0,0.0,0.0,137.0,,267.0,,4891.0
14711,"State College, PA: University Park",20366.0,ExpressJet Airlines LLC d/b/a aha!,675.0,,0.0,,477.0,21.0,,,,,52.0,93.0,,643.0
14730,"Louisville, KY: Louisville Muhammad Ali International",19805.0,American Airlines Inc.,614.0,,159.0,,,151.0,,,,252.0,55.0,313.0,107.0,1037.0
14730,"Louisville, KY: Louisville Muhammad Ali International",20304.0,SkyWest Airlines Inc.,638.0,,5676.0,3164.0,506.0,5350.0,235.0,,,4902.0,6433.0,5323.0,5686.0,37275.0
14747,"Seattle, WA: Seattle/Tacoma International",19790.0,Delta Air Lines Inc.,696.0,,161.0,,,,148.0,,,,167.0,,,476.0
14747,"Seattle, WA: Seattle/Tacoma International",20304.0,SkyWest Airlines Inc.,629.0,,47.0,,0.0,,,,,35.0,,0.0,199.0,281.0
14747,"Seattle, WA: Seattle/Tacoma International",20304.0,SkyWest Airlines Inc.,631.0,,59.0,18790.0,,,,,,262.0,,,64.0,19175.0
14747,"Seattle, WA: Seattle/Tacoma International",20304.0,SkyWest Airlines Inc.,638.0,,63.0,1496.0,13522.0,16025.0,,,,,,,,31106.0
14747,"Seattle, WA: Seattle/Tacoma International",20416.0,Spirit Air Lines,722.0,,955.0,1080.0,2062.0,3515.0,6869.0,4498.0,5609.0,3667.0,2560.0,1259.0,3945.0,36019.0
14771,"San Francisco, CA: San Francisco International",19805.0,American Airlines Inc.,627.0,,189.0,955.0,,,,,,,,,,1144.0
14771,"San Francisco, CA: San Francisco International",19805.0,American Airlines Inc.,889.0,,498.0,220.0,,,,,269.0,,,680.0,825.0,2492.0
14771,"San Francisco, CA: San Francisco International",19930.0,Alaska Airlines Inc.,612.0,,94.0,274.0,343.0,,,120.0,239.0,237.0,140.0,,,1447.0
14771,"San Francisco, CA: San Francisco International",19977.0,United Air Lines Inc.,626.0,,446.0,410.0,437.0,396.0,342.0,298.0,291.0,162.0,554.0,,365.0,3701.0
14797,"Skagway, AK: Skagway Airport",21029.0,Harris Air Services,194.0,,1.0,,,,,18.0,,,,,,19.0
14804,"Shungnak, AK: Shungnak Airport",20331.0,Bering Air Inc.,412.0,,0.0,,,,,0.0,,,,,,0.0
14805,"Shishmaref, AK: Shishmaref Airport",20331.0,Bering Air Inc.,412.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14814,"Shreveport, LA: Shreveport Regional",19790.0,Delta Air Lines Inc.,698.0,,79.0,,,,,,,,,,,79.0
14814,"Shreveport, LA: Shreveport Regional",19805.0,American Airlines Inc.,699.0,,157.0,,151.0,,535.0,179.0,351.0,,,,,1373.0
14814,"Shreveport, LA: Shreveport Regional",20304.0,SkyWest Airlines Inc.,638.0,,177.0,,,,,,39.0,,,,,216.0
14814,"Shreveport, LA: Shreveport Regional",20378.0,Mesa Airlines Inc.,638.0,,184.0,,133.0,174.0,56.0,1317.0,937.0,4682.0,5878.0,4163.0,2669.0,20193.0
14814,"Shreveport, LA: Shreveport Regional",20378.0,Mesa Airlines Inc.,673.0,,41.0,0.0,420.0,556.0,1677.0,703.0,319.0,213.0,1199.0,1585.0,682.0,7395.0
14828,"Sitka, AK: Sitka Rocky Gutierrez",19930.0,Alaska Airlines Inc.,634.0,,51.0,,97.0,232.0,,503.0,749.0,346.0,,,,1978.0
14831,"San Jose, CA: Norman Y. Mineta San Jose International",19690.0,Hawaiian Airlines Inc.,696.0,,755.0,,1041.0,3812.0,2933.0,1042.0,,,,178.0,,9761.0
14831,"San Jose, CA: Norman Y. Mineta San Jose International",19790.0,Delta Air Lines Inc.,694.0,,37.0,,,,,,,2508.0,3207.0,408.0,151.0,6311.0
14831,"San Jose, CA: Norman Y. Mineta San Jose International",19805.0,American Airlines Inc.,622.0,,86.0,,,,,,,,,85.0,,171.0
14831,"San Jose, CA: Norman Y. Mineta San Jose International",19805.0,American Airlines Inc.,699.0,,286.0,,268.0,75.0,,63.0,78.0,696.0,,3677.0,327.0,5470.0
14831,"San Jose, CA: Norman Y. Mineta San Jose International",19977.0,United Air Lines Inc.,612.0,,85.0,2501.0,,118.0,240.0,1235.0,119.0,2242.0,425.0,,,6965.0
14831,"San Jose, CA: Norman Y. Mineta San Jose International",19977.0,United Air Lines Inc.,627.0,,212.0,,,,,,,,,,,212.0
14843,"San Juan, PR: Luis Munoz Marin International",19805.0,American Airlines Inc.,622.0,,144.0,176.0,11967.0,985.0,7551.0,7604.0,6256.0,951.0,,2744.0,,38378.0
14843,"San Juan, PR: Luis Munoz Marin International",19805.0,American Airlines Inc.,838.0,,3532.0,2014.0,,,,,,,,,,5546.0
14843,"San Juan, PR: Luis Munoz Marin International",20416.0,Spirit Air Lines,722.0,,1018.0,2263.0,2858.0,2308.0,4189.0,4346.0,4033.0,1288.0,1876.0,1377.0,555.0,26111.0
14843,"San Juan, PR: Luis Munoz Marin International",20422.0,Sun Country Airlines d/b/a MN Airlines,612.0,,213.0,,,,,,,,,,,213.0
14856,"Shaktoolik, AK: Shaktoolik Airport",20331.0,Bering Air Inc.,405.0,,0.0,,,,7.0,,,,,,,7.0
14856,"Shaktoolik, AK: Shaktoolik Airport",20336.0,Hageland Aviation Service,405.0,,1.0,,,,2.0,,0.0,,,,0.0,3.0
14869,"Salt Lake City, UT: Salt Lake City International",19977.0,United Air Lines Inc.,634.0,,1455.0,697.0,,,336.0,113.0,,,,,,2601.0
14869,"Salt Lake City, UT: Salt Lake City International",20304.0,SkyWest Airlines Inc.,638.0,,28701.0,44821.0,97627.0,113192.0,21164.0,13264.0,16627.0,172.0,532.0,155.0,669.0,336924.0
14869,"Salt Lake City, UT: Salt Lake City International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675.0,,50.0,,,,,,,,,,,50.0
14893,"Sacramento, CA: Sacramento International",20436.0,Frontier Airlines Inc.,699.0,,160.0,493.0,227.0,,,,,,,116.0,200.0,1196.0
14895,"St. Michael, AK: St. Michael Airport",20331.0,Bering Air Inc.,405.0,,10.0,7.0,,,2.0,,4.0,,,,,23.0
14895,"St. Michael, AK: St. Michael Airport",20331.0,Bering Air Inc.,412.0,,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0
14897,"Salmon, ID: Lemhi County",21636.0,Gem Air LLC,195.0,,0.0,,0.0,,,,,,,,14.0,14.0
14908,"Santa Ana, CA: John Wayne Airport-Orange County",19790.0,Delta Air Lines Inc.,614.0,,337.0,118.0,60.0,,,29.0,21.0,742.0,58.0,108.0,444.0,1917.0
14952,"Springfield, IL: Abraham Lincoln Capital",20398.0,Envoy Air,631.0,,44.0,,,,,,,,,,,44.0
14952,"Springfield, IL: Abraham Lincoln Capital",20398.0,Envoy Air,673.0,,39.0,,24.0,86.0,70.0,38.0,,,,36.0,98.0,391.0
14986,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",20304.0,SkyWest Airlines Inc.,638.0,,989.0,,,,,,,,,,,989.0
14986,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",20397.0,PSA Airlines Inc.,631.0,,815.0,1367.0,119.0,57.0,1348.0,1397.0,1376.0,95.0,422.0,338.0,683.0,8017.0
15016,"St. Louis, MO: St Louis Lambert International",19790.0,Delta Air Lines Inc.,687.0,,173.0,,,,,,,,,,,173.0
15016,"St. Louis, MO: St Louis Lambert International",20304.0,SkyWest Airlines Inc.,638.0,,3478.0,445.0,1393.0,6372.0,3955.0,4816.0,4327.0,43.0,,,551.0,25380.0
