ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,category,EAS,diff,pct_change,change_category,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
14113,PIH,ID,Pocatello Regional,Pocatello,10k-100k,no,loss,-66.7,at least -30%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,7.0,44.0,3.0,1.0
14113,PIH,ID,Pocatello Regional,Pocatello,10k-100k,no,loss,-66.7,at least -30%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,3.0,2.0,10.0,
14113,PIH,ID,Pocatello Regional,Pocatello,10k-100k,no,loss,-66.7,at least -30%,19977,United Air Lines Inc.,698,Airbus Industrie A319,1.0,,,
14113,PIH,ID,Pocatello Regional,Pocatello,10k-100k,no,loss,-66.7,at least -30%,19790,Delta Air Lines Inc.,888,Boeing 737-900ER,1.0,1.0,,
14113,PIH,ID,Pocatello Regional,Pocatello,10k-100k,no,loss,-66.7,at least -30%,20237,Trans States Airlines,675,Embraer-145,,1.0,,
14113,PIH,ID,Pocatello Regional,Pocatello,10k-100k,no,loss,-66.7,at least -30%,19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,,,2.0,1.0
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,loss,-5.1,less than -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1009.0,287.0,,
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,loss,-5.1,less than -10%,20363,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,3.0,459.0,1047.0,959.0
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,loss,-5.1,less than -10%,20363,Endeavor Air Inc.,638,Canadair CRJ 900,1.0,2.0,2.0,
10146,ABY,GA,Southwest Georgia Regional,Albany,10k-100k,no,loss,-5.1,less than -10%,20363,Endeavor Air Inc.,631,Canadair RJ-700,,,2.0,2.0
11097,COD,WY,Yellowstone Regional,Cody,10k-100k,yes,loss,-12.1,at least -10%,19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,1.0,,,
11097,COD,WY,Yellowstone Regional,Cody,10k-100k,yes,loss,-12.1,at least -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,432.0,437.0,759.0,610.0
11097,COD,WY,Yellowstone Regional,Cody,10k-100k,yes,loss,-12.1,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,11.0,84.0,14.0,
11097,COD,WY,Yellowstone Regional,Cody,10k-100k,yes,loss,-12.1,at least -10%,20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,7.0,,,
11097,COD,WY,Yellowstone Regional,Cody,10k-100k,yes,loss,-12.1,at least -10%,20237,Trans States Airlines,675,Embraer-145,633.0,174.0,,
11097,COD,WY,Yellowstone Regional,Cody,10k-100k,yes,loss,-12.1,at least -10%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,,1.0,,3.0
11097,COD,WY,Yellowstone Regional,Cody,10k-100k,yes,loss,-12.1,at least -10%,20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,,,265.0,340.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,loss,-11.5,at least -10%,19805,American Airlines Inc.,614,Boeing 737-800,6.0,3.0,3.0,7.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,loss,-11.5,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,4.0,6.0,5.0,175.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,loss,-11.5,at least -10%,20398,Envoy Air,673,Embraer ERJ-175,5.0,6.0,14.0,6.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,loss,-11.5,at least -10%,20398,Envoy Air,675,Embraer-145,151.0,354.0,1118.0,884.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,loss,-11.5,at least -10%,20398,Envoy Air,676,Embraer-140,1056.0,371.0,97.0,
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,loss,-11.5,at least -10%,19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,1.0,,2.0,3.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,loss,-11.5,at least -10%,19805,American Airlines Inc.,698,Airbus Industrie A319,,,1.0,5.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,loss,-11.5,at least -10%,19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,,,,1.0
14960,SPS,TX,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,10k-100k,no,loss,-11.5,at least -10%,20398,Envoy Air,677,Embraer-Emb-170,,,,1.0
10731,BQK,GA,Brunswick Golden Isles,Brunswick,10k-100k,no,loss,-15.9,at least -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1034.0,248.0,,
10731,BQK,GA,Brunswick Golden Isles,Brunswick,10k-100k,no,loss,-15.9,at least -10%,20363,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,1.0,527.0,1027.0,870.0
10731,BQK,GA,Brunswick Golden Isles,Brunswick,10k-100k,no,loss,-15.9,at least -10%,20363,Endeavor Air Inc.,638,Canadair CRJ 900,,10.0,3.0,
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,716.0,658.0,702.0,750.0
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,20366,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,9.0,,,
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,24.0,7.0,30.0,6.0
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,1.0,0.0,2.0,4.0
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,20378,Mesa Airlines Inc.,673,Embraer ERJ-175,10.0,2.0,,
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,1.0,,,
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,20368,Allegiant Air,694,Airbus Industrie A320-100/200,65.0,69.0,93.0,145.0
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,20368,Allegiant Air,698,Airbus Industrie A319,79.0,39.0,94.0,80.0
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,,,0.0,
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,674,Embraer-135,,,,24.0
11027,CKB,WV,North Central West Virginia,Clarksburg/Fairmont,10k-100k,yes,gain,14.6,at least 10%,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,675,Embraer-145,,,,28.0
10577,BGM,NY,Greater Binghamton/Edwin A. Link Field,Binghamton,10k-100k,no,loss,-60.5,at least -30%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,939.0,368.0,4.0,
10577,BGM,NY,Greater Binghamton/Edwin A. Link Field,Binghamton,10k-100k,no,loss,-60.5,at least -30%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,7.0,2.0,,
10577,BGM,NY,Greater Binghamton/Edwin A. Link Field,Binghamton,10k-100k,no,loss,-60.5,at least -30%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,4.0,2.0,,
10577,BGM,NY,Greater Binghamton/Edwin A. Link Field,Binghamton,10k-100k,no,loss,-60.5,at least -30%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,1.0,,,
10577,BGM,NY,Greater Binghamton/Edwin A. Link Field,Binghamton,10k-100k,no,loss,-60.5,at least -30%,20363,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,,53.0,354.0,350.0
10577,BGM,NY,Greater Binghamton/Edwin A. Link Field,Binghamton,10k-100k,no,loss,-60.5,at least -30%,20363,Endeavor Air Inc.,631,Canadair RJ-700,,,1.0,4.0
10577,BGM,NY,Greater Binghamton/Edwin A. Link Field,Binghamton,10k-100k,no,loss,-60.5,at least -30%,20363,Endeavor Air Inc.,638,Canadair CRJ 900,,,5.0,8.0
10577,BGM,NY,Greater Binghamton/Edwin A. Link Field,Binghamton,10k-100k,no,loss,-60.5,at least -30%,20207,TEM Enterprises dba  Avelo Airlines,614,Boeing 737-800,,,,14.0
13127,LWS,ID,Lewiston Nez Perce County,Lewiston,10k-100k,no,gain,3.4,less than 10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,982.0,622.0,992.0,928.0
13127,LWS,ID,Lewiston Nez Perce County,Lewiston,10k-100k,no,gain,3.4,less than 10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,6.0,19.0,9.0,3.0
13127,LWS,ID,Lewiston Nez Perce County,Lewiston,10k-100k,no,gain,3.4,less than 10%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,3.0,51.0,7.0,1.0
13127,LWS,ID,Lewiston Nez Perce County,Lewiston,10k-100k,no,gain,3.4,less than 10%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,2.0,2.0,0.0,95.0
15401,TXK,AR,Texarkana Regional-Webb Field,Texarkana,10k-100k,no,gain,3.0,less than 10%,20398,Envoy Air,673,Embraer ERJ-175,5.0,1.0,7.0,5.0
15401,TXK,AR,Texarkana Regional-Webb Field,Texarkana,10k-100k,no,gain,3.0,less than 10%,20398,Envoy Air,675,Embraer-145,100.0,137.0,827.0,869.0
15401,TXK,AR,Texarkana Regional-Webb Field,Texarkana,10k-100k,no,gain,3.0,less than 10%,20398,Envoy Air,676,Embraer-140,1103.0,621.0,214.0,
15401,TXK,AR,Texarkana Regional-Webb Field,Texarkana,10k-100k,no,gain,3.0,less than 10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,,,,195.0
15401,TXK,AR,Texarkana Regional-Webb Field,Texarkana,10k-100k,no,gain,3.0,less than 10%,20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,,,,174.0
15401,TXK,AR,Texarkana Regional-Webb Field,Texarkana,10k-100k,no,gain,3.0,less than 10%,20398,Envoy Air,677,Embraer-Emb-170,,,,1.0
11274,DBQ,IA,Dubuque Regional,Dubuque,10k-100k,no,loss,-55.2,at least -30%,20398,Envoy Air,675,Embraer-145,957.0,442.0,561.0,441.0
11274,DBQ,IA,Dubuque Regional,Dubuque,10k-100k,no,loss,-55.2,at least -30%,20398,Envoy Air,676,Embraer-140,28.0,11.0,,
11274,DBQ,IA,Dubuque Regional,Dubuque,10k-100k,no,loss,-55.2,at least -30%,20398,Envoy Air,673,Embraer ERJ-175,,,1.0,
12012,GUC,CO,Gunnison-Crested Butte Regional,Gunnison,10k-100k,no,gain,24.7,at least 20%,20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,16.0,,,
12012,GUC,CO,Gunnison-Crested Butte Regional,Gunnison,10k-100k,no,gain,24.7,at least 20%,20452,Republic Airline,673,Embraer ERJ-175,1.0,,,
12012,GUC,CO,Gunnison-Crested Butte Regional,Gunnison,10k-100k,no,gain,24.7,at least 20%,20378,Mesa Airlines Inc.,673,Embraer ERJ-175,86.0,90.0,117.0,124.0
12012,GUC,CO,Gunnison-Crested Butte Regional,Gunnison,10k-100k,no,gain,24.7,at least 20%,20237,Trans States Airlines,675,Embraer-145,531.0,160.0,,
12012,GUC,CO,Gunnison-Crested Butte Regional,Gunnison,10k-100k,no,gain,24.7,at least 20%,19977,United Air Lines Inc.,694,Airbus Industrie A320-100/200,1.0,,,
12012,GUC,CO,Gunnison-Crested Butte Regional,Gunnison,10k-100k,no,gain,24.7,at least 20%,19805,American Airlines Inc.,698,Airbus Industrie A319,135.0,100.0,76.0,106.0
12012,GUC,CO,Gunnison-Crested Butte Regional,Gunnison,10k-100k,no,gain,24.7,at least 20%,19977,United Air Lines Inc.,698,Airbus Industrie A319,17.0,,,
12012,GUC,CO,Gunnison-Crested Butte Regional,Gunnison,10k-100k,no,gain,24.7,at least 20%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,,320.0,415.0,751.0
12012,GUC,CO,Gunnison-Crested Butte Regional,Gunnison,10k-100k,no,gain,24.7,at least 20%,20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,,,295.0,
14150,PLN,MI,Pellston Regional Airport of Emmet County,Pellston,10k-100k,yes,loss,-30.8,at least -30%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1057.0,736.0,865.0,720.0
14150,PLN,MI,Pellston Regional Airport of Emmet County,Pellston,10k-100k,yes,loss,-30.8,at least -30%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,2.0,10.0,11.0,7.0
14150,PLN,MI,Pellston Regional Airport of Emmet County,Pellston,10k-100k,yes,loss,-30.8,at least -30%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,1.0,161.0,21.0,6.0
14150,PLN,MI,Pellston Regional Airport of Emmet County,Pellston,10k-100k,yes,loss,-30.8,at least -30%,20363,Endeavor Air Inc.,631,Canadair RJ-700,,,1.0,
11865,GCC,WY,Northeast Wyoming Regional,Gillette,10k-100k,no,loss,-18.3,at least -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,753.0,552.0,738.0,616.0
11865,GCC,WY,Northeast Wyoming Regional,Gillette,10k-100k,no,loss,-18.3,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,3.0,6.0,1.0,
11865,GCC,WY,Northeast Wyoming Regional,Gillette,10k-100k,no,loss,-18.3,at least -10%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,,,,1.0
11865,GCC,WY,Northeast Wyoming Regional,Gillette,10k-100k,no,loss,-18.3,at least -10%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,,,,1.0
10631,BJI,MN,Bemidji Regional,Bemidji,10k-100k,yes,loss,-11.9,at least -10%,20257,Bemidji Airlines,133,Beech 65/65A-80/65B-80 (Queen Air),1.0,,1.0,1.0
10631,BJI,MN,Bemidji Regional,Bemidji,10k-100k,yes,loss,-11.9,at least -10%,20257,Bemidji Airlines,403,Beech 99 Airliner,79.0,113.0,67.0,59.0
10631,BJI,MN,Bemidji Regional,Bemidji,10k-100k,yes,loss,-11.9,at least -10%,20257,Bemidji Airlines,404,Beech C99,145.0,128.0,168.0,56.0
10631,BJI,MN,Bemidji Regional,Bemidji,10k-100k,yes,loss,-11.9,at least -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,739.0,630.0,730.0,730.0
10631,BJI,MN,Bemidji Regional,Bemidji,10k-100k,yes,loss,-11.9,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,,5.0,,
10631,BJI,MN,Bemidji Regional,Bemidji,10k-100k,yes,loss,-11.9,at least -10%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,,39.0,5.0,2.0
10631,BJI,MN,Bemidji Regional,Bemidji,10k-100k,yes,loss,-11.9,at least -10%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,,,,1.0
12119,HGR,MD,Hagerstown Regional-Richard A. Henson Field,Hagerstown,10k-100k,no,loss,-81.8,at least -30%,21618,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,977.0,,,
12119,HGR,MD,Hagerstown Regional-Richard A. Henson Field,Hagerstown,10k-100k,no,loss,-81.8,at least -30%,20368,Allegiant Air,694,Airbus Industrie A320-100/200,86.0,79.0,120.0,160.0
12119,HGR,MD,Hagerstown Regional-Richard A. Henson Field,Hagerstown,10k-100k,no,loss,-81.8,at least -30%,20368,Allegiant Air,698,Airbus Industrie A319,96.0,85.0,58.0,51.0
10728,BPT,TX,Jack Brooks Regional,Beaumont/Port Arthur,10k-100k,no,loss,-18.6,at least -10%,20398,Envoy Air,675,Embraer-145,64.0,236.0,871.0,671.0
10728,BPT,TX,Jack Brooks Regional,Beaumont/Port Arthur,10k-100k,no,loss,-18.6,at least -10%,20398,Envoy Air,676,Embraer-140,897.0,409.0,67.0,
10728,BPT,TX,Jack Brooks Regional,Beaumont/Port Arthur,10k-100k,no,loss,-18.6,at least -10%,20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,,1.0,,
10728,BPT,TX,Jack Brooks Regional,Beaumont/Port Arthur,10k-100k,no,loss,-18.6,at least -10%,19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,1.0,
10728,BPT,TX,Jack Brooks Regional,Beaumont/Port Arthur,10k-100k,no,loss,-18.6,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,,,,111.0
11905,GGG,TX,East Texas Regional,Longview,10k-100k,no,loss,-18.0,at least -10%,19805,American Airlines Inc.,614,Boeing 737-800,5.0,2.0,2.0,3.0
11905,GGG,TX,East Texas Regional,Longview,10k-100k,no,loss,-18.0,at least -10%,19805,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,2.0,,,
11905,GGG,TX,East Texas Regional,Longview,10k-100k,no,loss,-18.0,at least -10%,20398,Envoy Air,673,Embraer ERJ-175,12.0,1.0,10.0,6.0
11905,GGG,TX,East Texas Regional,Longview,10k-100k,no,loss,-18.0,at least -10%,20398,Envoy Air,675,Embraer-145,151.0,209.0,835.0,703.0
11905,GGG,TX,East Texas Regional,Longview,10k-100k,no,loss,-18.0,at least -10%,20398,Envoy Air,676,Embraer-140,770.0,437.0,49.0,
11905,GGG,TX,East Texas Regional,Longview,10k-100k,no,loss,-18.0,at least -10%,19805,American Airlines Inc.,698,Airbus Industrie A319,1.0,,2.0,
11905,GGG,TX,East Texas Regional,Longview,10k-100k,no,loss,-18.0,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,,,,60.0
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,loss,-5.4,less than -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,735.0,668.0,747.0,699.0
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,loss,-5.4,less than -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,3.0,1.0,1.0,1.0
10141,ABR,SD,Aberdeen Regional,Aberdeen,10k-100k,yes,loss,-5.4,less than -10%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,2.0,21.0,6.0,
15074,SWO,OK,Stillwater Regional,Stillwater,10k-100k,no,loss,-16.7,at least -10%,20378,Mesa Airlines Inc.,673,Embraer ERJ-175,4.0,2.0,,
15074,SWO,OK,Stillwater Regional,Stillwater,10k-100k,no,loss,-16.7,at least -10%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,1.0,,,
15074,SWO,OK,Stillwater Regional,Stillwater,10k-100k,no,loss,-16.7,at least -10%,20398,Envoy Air,675,Embraer-145,124.0,234.0,518.0,593.0
15074,SWO,OK,Stillwater Regional,Stillwater,10k-100k,no,loss,-16.7,at least -10%,20398,Envoy Air,676,Embraer-140,717.0,302.0,22.0,
15074,SWO,OK,Stillwater Regional,Stillwater,10k-100k,no,loss,-16.7,at least -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,,2.0,,
15074,SWO,OK,Stillwater Regional,Stillwater,10k-100k,no,loss,-16.7,at least -10%,20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,,,0.0,
15074,SWO,OK,Stillwater Regional,Stillwater,10k-100k,no,loss,-16.7,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,,,,112.0
14237,PRC,AZ,Prescott Regional Ernest A Love Field,Prescott,10k-100k,yes,loss,-0.1,less than -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,728.0,688.0,860.0,728.0
14237,PRC,AZ,Prescott Regional Ernest A Love Field,Prescott,10k-100k,yes,loss,-0.1,less than -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,1.0,2.0,,
14237,PRC,AZ,Prescott Regional Ernest A Love Field,Prescott,10k-100k,yes,loss,-0.1,less than -10%,20366,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,1.0,,,
14237,PRC,AZ,Prescott Regional Ernest A Love Field,Prescott,10k-100k,yes,loss,-0.1,less than -10%,21599,Boutique Air,458,Beechcraft Super King Air,,,109.0,
14237,PRC,AZ,Prescott Regional Ernest A Love Field,Prescott,10k-100k,yes,loss,-0.1,less than -10%,20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,,,2.0,1.0
12177,HOB,NM,Lea County Regional,Hobbs,10k-100k,no,loss,-23.1,at least -20%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,188.0,281.0,417.0,266.0
12177,HOB,NM,Lea County Regional,Hobbs,10k-100k,no,loss,-23.1,at least -20%,20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,552.0,104.0,,
12177,HOB,NM,Lea County Regional,Hobbs,10k-100k,no,loss,-23.1,at least -20%,20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,,,,303.0
12255,HYS,KS,Hays Regional,Hays,10k-100k,yes,loss,-43.1,at least -30%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1199.0,813.0,612.0,682.0
10643,BKG,MO,Branson Airport,Branson,10k-100k,no,loss,-78.8,at least -30%,20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,61.0,28.0,15.0,10.0
10643,BKG,MO,Branson Airport,Branson,10k-100k,no,loss,-78.8,at least -30%,20436,Frontier Airlines Inc.,698,Airbus Industrie A319,42.0,,,
10643,BKG,MO,Branson Airport,Branson,10k-100k,no,loss,-78.8,at least -30%,20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,119.0,34.0,55.0,37.0
14520,RHI,WI,Rhinelander/Oneida County,Rhinelander,10k-100k,yes,loss,-10.7,at least -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,786.0,590.0,917.0,706.0
14520,RHI,WI,Rhinelander/Oneida County,Rhinelander,10k-100k,yes,loss,-10.7,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,9.0,9.0,3.0,2.0
14520,RHI,WI,Rhinelander/Oneida County,Rhinelander,10k-100k,yes,loss,-10.7,at least -10%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,1.0,87.0,5.0,3.0
13832,OGS,NY,Ogdensburg International,Ogdensburg,10k-100k,yes,loss,-36.7,at least -30%,20253,Cape Air,125,Cessna C-402/402A/402B,324.0,,,
13832,OGS,NY,Ogdensburg International,Ogdensburg,10k-100k,yes,loss,-36.7,at least -30%,21599,Boutique Air,479,Pilatus PC-12,1.0,,,
13832,OGS,NY,Ogdensburg International,Ogdensburg,10k-100k,yes,loss,-36.7,at least -30%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,397.0,562.0,611.0,239.0
13832,OGS,NY,Ogdensburg International,Ogdensburg,10k-100k,yes,loss,-36.7,at least -30%,20368,Allegiant Air,694,Airbus Industrie A320-100/200,25.0,23.0,,
13832,OGS,NY,Ogdensburg International,Ogdensburg,10k-100k,yes,loss,-36.7,at least -30%,20368,Allegiant Air,698,Airbus Industrie A319,86.0,25.0,,
13832,OGS,NY,Ogdensburg International,Ogdensburg,10k-100k,yes,loss,-36.7,at least -30%,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,674,Embraer-135,,,,284.0
13832,OGS,NY,Ogdensburg International,Ogdensburg,10k-100k,yes,loss,-36.7,at least -30%,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,675,Embraer-145,,,,4.0
10779,BTM,MT,Bert Mooney,Butte,10k-100k,yes,loss,-10.6,at least -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,674.0,594.0,688.0,605.0
10779,BTM,MT,Bert Mooney,Butte,10k-100k,yes,loss,-10.6,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,3.0,7.0,2.0,
10779,BTM,MT,Bert Mooney,Butte,10k-100k,yes,loss,-10.6,at least -10%,20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,,27.0,,
14006,PAH,KY,Barkley Regional,Paducah,10k-100k,yes,loss,-35.8,at least -30%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1239.0,649.0,696.0,753.0
14006,PAH,KY,Barkley Regional,Paducah,10k-100k,yes,loss,-35.8,at least -30%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,,1.0,4.0,
14006,PAH,KY,Barkley Regional,Paducah,10k-100k,yes,loss,-35.8,at least -30%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,,,,1.0
14006,PAH,KY,Barkley Regional,Paducah,10k-100k,yes,loss,-35.8,at least -30%,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,674,Embraer-135,,,,34.0
14006,PAH,KY,Barkley Regional,Paducah,10k-100k,yes,loss,-35.8,at least -30%,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,675,Embraer-145,,,,8.0
11867,GCK,KS,Garden City Regional,Garden City,10k-100k,yes,gain,1.0,less than 10%,21599,Boutique Air,479,Pilatus PC-12,1.0,,,
11867,GCK,KS,Garden City Regional,Garden City,10k-100k,yes,gain,1.0,less than 10%,19687,Horizon Air,673,Embraer ERJ-175,1.0,,,
11867,GCK,KS,Garden City Regional,Garden City,10k-100k,yes,gain,1.0,less than 10%,20398,Envoy Air,675,Embraer-145,30.0,190.0,691.0,649.0
11867,GCK,KS,Garden City Regional,Garden City,10k-100k,yes,gain,1.0,less than 10%,20237,Trans States Airlines,675,Embraer-145,2.0,,,
11867,GCK,KS,Garden City Regional,Garden City,10k-100k,yes,gain,1.0,less than 10%,20398,Envoy Air,676,Embraer-140,667.0,434.0,16.0,
11867,GCK,KS,Garden City Regional,Garden City,10k-100k,yes,gain,1.0,less than 10%,19393,Southwest Airlines Co.,838,Boeing B737 Max 800,,,1.0,
11867,GCK,KS,Garden City Regional,Garden City,10k-100k,yes,gain,1.0,less than 10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,,,,59.0
13241,MEI,MS,Key Field,Meridian,10k-100k,yes,loss,-17.4,at least -10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,935.0,602.0,602.0,785.0
13241,MEI,MS,Key Field,Meridian,10k-100k,yes,loss,-17.4,at least -10%,20304,SkyWest Airlines Inc.,631,Canadair RJ-700,16.0,9.0,,1.0
13241,MEI,MS,Key Field,Meridian,10k-100k,yes,loss,-17.4,at least -10%,20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,1.0,,,
11013,CIU,MI,Chippewa County International,Sault Ste. Marie,10k-100k,yes,gain,6.3,less than 10%,20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,667.0,702.0,731.0,709.0
