ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
10721,MA,BOS,"Boston, MA: Logan International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,450
10721,MA,BOS,"Boston, MA: Logan International",19977,United Air Lines Inc.,887,B787-800 Dreamliner,,,,1
10721,MA,BOS,"Boston, MA: Logan International",19805,American Airlines Inc.,887,B787-800 Dreamliner,,,,1
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19790,Delta Air Lines Inc.,687,Airbus Industrie A330-300/333,,,,1
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19690,Hawaiian Airlines Inc.,696,Airbus Industrie A330-200,,,,1
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,122
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19977,United Air Lines Inc.,623,Boeing 757-300,,,,1
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790,Delta Air Lines Inc.,721,Airbus Industrie A321-200n,,,,1
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20409,JetBlue Airways,721,Airbus Industrie A321-200n,,,,1
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,1
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,3
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,63
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,,9
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,2
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,783
12953,NY,LGA,"New York, NY: LaGuardia",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,3
12953,NY,LGA,"New York, NY: LaGuardia",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,1
12953,NY,LGA,"New York, NY: LaGuardia",19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,,1
12478,NY,JFK,"New York, NY: John F. Kennedy International",19790,Delta Air Lines Inc.,359,Airbus Industrie A350-900,,,,0
12478,NY,JFK,"New York, NY: John F. Kennedy International",21492,"Eastern Airlines f/k/a Dynamic Airways, LLC",626,Boeing 767-300/300ER,,,,1
12478,NY,JFK,"New York, NY: John F. Kennedy International",19790,Delta Air Lines Inc.,721,Airbus Industrie A321-200n,,,,92
12478,NY,JFK,"New York, NY: John F. Kennedy International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,812
12478,NY,JFK,"New York, NY: John F. Kennedy International",19977,United Air Lines Inc.,889,B787-900 Dreamliner,,,,1
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",22081,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,1
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",21492,"Eastern Airlines f/k/a Dynamic Airways, LLC",626,Boeing 767-300/300ER,,,,1
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",19790,Delta Air Lines Inc.,626,Boeing 767-300/300ER,,,,1
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",19977,United Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,,,,1
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",19977,United Air Lines Inc.,637,Boeing 777-300/300ER/333ER,,,,2
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,674,Embraer-135,,,,705
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,675,Embraer-145,,,,23
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,23
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,37
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,64
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20207,TEM Enterprises dba  Avelo Airlines,614,Boeing 737-800,,,,49
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",19805,American Airlines Inc.,627,Boeing 777-200ER/200LR/233LR,,,,1
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",19805,American Airlines Inc.,637,Boeing 777-300/300ER/333ER,,,,1
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,,,,1
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",19790,Delta Air Lines Inc.,721,Airbus Industrie A321-200n,,,,13
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,3
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,162
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20207,TEM Enterprises dba  Avelo Airlines,612,Boeing 737-700/700LR/Max 7,,,,156
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20207,TEM Enterprises dba  Avelo Airlines,614,Boeing 737-800,,,,7
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19977,United Air Lines Inc.,624,Boeing 767-400/ER,,,,2
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20046,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,,,,13
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,7
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,38
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,67
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19977,United Air Lines Inc.,887,B787-800 Dreamliner,,,,1
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20422,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,,,,1
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,,,,0
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20416,Spirit Air Lines,694,Airbus Industrie A320-100/200,,,,97
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",19790,Delta Air Lines Inc.,721,Airbus Industrie A321-200n,,,,76
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20416,Spirit Air Lines,722,Airbus Industrie A320-200n,,,,717
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,126
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,149
14679,CA,SAN,"San Diego, CA: San Diego International",19790,Delta Air Lines Inc.,339,Airbus Industrie A330-900,,,,1
14679,CA,SAN,"San Diego, CA: San Diego International",19790,Delta Air Lines Inc.,721,Airbus Industrie A321-200n,,,,175
14679,CA,SAN,"San Diego, CA: San Diego International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,2
14679,CA,SAN,"San Diego, CA: San Diego International",19790,Delta Air Lines Inc.,724,A220-300 BD-500-1A11,,,,22
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",20398,Envoy Air,675,Embraer-145,,,,1
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",19790,Delta Air Lines Inc.,721,Airbus Industrie A321-200n,,,,27
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,,4
13303,FL,MIA,"Miami, FL: Miami International",20363,Endeavor Air Inc.,631,Canadair RJ-700,,,,2
13303,FL,MIA,"Miami, FL: Miami International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,1
13303,FL,MIA,"Miami, FL: Miami International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,23
13303,FL,MIA,"Miami, FL: Miami International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,63
13303,FL,MIA,"Miami, FL: Miami International",19930,Alaska Airlines Inc.,888,Boeing 737-900ER,,,,71
15304,FL,TPA,"Tampa, FL: Tampa International",22081,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,2
15304,FL,TPA,"Tampa, FL: Tampa International",20207,TEM Enterprises dba  Avelo Airlines,614,Boeing 737-800,,,,48
15304,FL,TPA,"Tampa, FL: Tampa International",20397,PSA Airlines Inc.,631,Canadair RJ-700,,,,1
15304,FL,TPA,"Tampa, FL: Tampa International",19930,Alaska Airlines Inc.,634,Boeing 737-900,,,,1
15304,FL,TPA,"Tampa, FL: Tampa International",20398,Envoy Air,677,Embraer-Emb-170,,,,3
15304,FL,TPA,"Tampa, FL: Tampa International",22080,Breeze Aviation Group DBA  Breeze,694,Airbus Industrie A320-100/200,,,,6
15304,FL,TPA,"Tampa, FL: Tampa International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,15
15304,FL,TPA,"Tampa, FL: Tampa International",22080,Breeze Aviation Group DBA  Breeze,724,A220-300 BD-500-1A11,,,,530
15304,FL,TPA,"Tampa, FL: Tampa International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,112
13232,IL,MDW,"Chicago, IL: Chicago Midway International",20207,TEM Enterprises dba  Avelo Airlines,612,Boeing 737-700/700LR/Max 7,,,,113
13232,IL,MDW,"Chicago, IL: Chicago Midway International",20207,TEM Enterprises dba  Avelo Airlines,614,Boeing 737-800,,,,4
13232,IL,MDW,"Chicago, IL: Chicago Midway International",20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,,,,41
13232,IL,MDW,"Chicago, IL: Chicago Midway International",20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,,,,2262
14057,OR,PDX,"Portland, OR: Portland International",20272,Kenmore Air Harbor,91,Float/Amphib Turbine,,,,20
14057,OR,PDX,"Portland, OR: Portland International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,1
14057,OR,PDX,"Portland, OR: Portland International",19790,Delta Air Lines Inc.,724,A220-300 BD-500-1A11,,,,299
14057,OR,PDX,"Portland, OR: Portland International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,108
10693,TN,BNA,"Nashville, TN: Nashville International",21253,"Multi-Aero, Inc. d/b/a Air Choice One",415,Cessna C208B/Grand Caravan,,,,240
10693,TN,BNA,"Nashville, TN: Nashville International",20207,TEM Enterprises dba  Avelo Airlines,612,Boeing 737-700/700LR/Max 7,,,,143
10693,TN,BNA,"Nashville, TN: Nashville International",20207,TEM Enterprises dba  Avelo Airlines,614,Boeing 737-800,,,,1
10693,TN,BNA,"Nashville, TN: Nashville International",22080,Breeze Aviation Group DBA  Breeze,678,Embraer 190,,,,44
10693,TN,BNA,"Nashville, TN: Nashville International",19790,Delta Air Lines Inc.,687,Airbus Industrie A330-300/333,,,,1
10693,TN,BNA,"Nashville, TN: Nashville International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,5
10693,TN,BNA,"Nashville, TN: Nashville International",22080,Breeze Aviation Group DBA  Breeze,724,A220-300 BD-500-1A11,,,,42
10693,TN,BNA,"Nashville, TN: Nashville International",22080,Breeze Aviation Group DBA  Breeze,748,Embraer EMB195,,,,75
10693,TN,BNA,"Nashville, TN: Nashville International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,75
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",21894,"ADVANCED AIR, LLC",609,Bombardier BD-100-1A10 Challenger 300,,,,1
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20398,Envoy Air,675,Embraer-145,,,,1
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20398,Envoy Air,677,Embraer-Emb-170,,,,32
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20409,JetBlue Airways,721,Airbus Industrie A321-200n,,,,5
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,2
10423,TX,AUS,"Austin, TX: Austin - Bergstrom International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,274
11259,TX,DAL,"Dallas, TX: Dallas Love Field",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,40
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",21618,"Southern Airways Express, dba Mokulele Airlines",415,Cessna C208B/Grand Caravan,,,,47
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",21599,Boutique Air,479,Pilatus PC-12,,,,70
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977,United Air Lines Inc.,626,Boeing 767-300/300ER,,,,1
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977,United Air Lines Inc.,634,Boeing 737-900,,,,32
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20416,Spirit Air Lines,699,Airbus Industrie A321/Lr,,,,64
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19930,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,,,,2
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,5
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,2
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,59
15016,MO,STL,"St. Louis, MO: St Louis Lambert International",19977,United Air Lines Inc.,889,B787-900 Dreamliner,,,,1
12264,VA,IAD,"Washington, DC: Washington Dulles International",19790,Delta Air Lines Inc.,359,Airbus Industrie A350-900,,,,1
12264,VA,IAD,"Washington, DC: Washington Dulles International",21618,"Southern Airways Express, dba Mokulele Airlines",415,Cessna C208B/Grand Caravan,,,,3167
12264,VA,IAD,"Washington, DC: Washington Dulles International",22081,"Tailwind Air, LLC",415,Cessna C208B/Grand Caravan,,,,18
12264,VA,IAD,"Washington, DC: Washington Dulles International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,674,Embraer-135,,,,1
12264,VA,IAD,"Washington, DC: Washington Dulles International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,675,Embraer-145,,,,1
12264,VA,IAD,"Washington, DC: Washington Dulles International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,92
14831,CA,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,674,Embraer-135,,,,1
14831,CA,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",20398,Envoy Air,677,Embraer-Emb-170,,,,2
14831,CA,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,28
14831,CA,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,67
14831,CA,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,,71
14831,CA,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,369
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",19977,United Air Lines Inc.,623,Boeing 757-300,,,,5
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",20398,Envoy Air,677,Embraer-Emb-170,,,,1
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,2
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",22080,Breeze Aviation Group DBA  Breeze,724,A220-300 BD-500-1A11,,,,1
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,29
13495,LA,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,62
12191,TX,HOU,"Houston, TX: William P Hobby",20378,Mesa Airlines Inc.,673,Embraer ERJ-175,,,,1
12191,TX,HOU,"Houston, TX: William P Hobby",20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,,,,58
12191,TX,HOU,"Houston, TX: William P Hobby",19805,American Airlines Inc.,698,Airbus Industrie A319,,,,1
12191,TX,HOU,"Houston, TX: William P Hobby",19790,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,,,,3
12191,TX,HOU,"Houston, TX: William P Hobby",20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,,,,314
12191,TX,HOU,"Houston, TX: William P Hobby",19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,1
14492,NC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",20207,TEM Enterprises dba  Avelo Airlines,612,Boeing 737-700/700LR/Max 7,,,,141
14492,NC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",20207,TEM Enterprises dba  Avelo Airlines,614,Boeing 737-800,,,,6
14492,NC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",19790,Delta Air Lines Inc.,623,Boeing 757-300,,,,1
14492,NC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,3
14492,NC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,105
14492,NC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,,21
14492,NC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,55
14893,CA,SMF,"Sacramento, CA: Sacramento International",20378,Mesa Airlines Inc.,638,Canadair CRJ 900,,,,129
14893,CA,SMF,"Sacramento, CA: Sacramento International",20398,Envoy Air,673,Embraer ERJ-175,,,,2
14893,CA,SMF,"Sacramento, CA: Sacramento International",20409,JetBlue Airways,721,Airbus Industrie A321-200n,,,,22
14893,CA,SMF,"Sacramento, CA: Sacramento International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,50
13796,CA,OAK,"Oakland, CA: Metro Oakland International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,3
13796,CA,OAK,"Oakland, CA: Metro Oakland International",19790,Delta Air Lines Inc.,724,A220-300 BD-500-1A11,,,,156
13796,CA,OAK,"Oakland, CA: Metro Oakland International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,59
13198,MO,MCI,"Kansas City, MO: Kansas City International",20445,CommuteAir LLC dba CommuteAir,675,Embraer-145,,,,2
13198,MO,MCI,"Kansas City, MO: Kansas City International",20409,JetBlue Airways,678,Embraer 190,,,,61
13198,MO,MCI,"Kansas City, MO: Kansas City International",19930,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,,,,1
13198,MO,MCI,"Kansas City, MO: Kansas City International",20409,JetBlue Airways,699,Airbus Industrie A321/Lr,,,,7
13198,MO,MCI,"Kansas City, MO: Kansas City International",20409,JetBlue Airways,721,Airbus Industrie A321-200n,,,,3
13198,MO,MCI,"Kansas City, MO: Kansas City International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,457
13198,MO,MCI,"Kansas City, MO: Kansas City International",19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,116
13198,MO,MCI,"Kansas City, MO: Kansas City International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,56
14683,TX,SAT,"San Antonio, TX: San Antonio International",19805,American Airlines Inc.,637,Boeing 777-300/300ER/333ER,,,,1
14683,TX,SAT,"San Antonio, TX: San Antonio International",20409,JetBlue Airways,699,Airbus Industrie A321/Lr,,,,4
14683,TX,SAT,"San Antonio, TX: San Antonio International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,50
14683,TX,SAT,"San Antonio, TX: San Antonio International",19805,American Airlines Inc.,889,B787-900 Dreamliner,,,,2
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",19930,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,,,,1
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",20207,TEM Enterprises dba  Avelo Airlines,614,Boeing 737-800,,,,18
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",19805,American Airlines Inc.,637,Boeing 777-300/300ER/333ER,,,,1
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",22080,Breeze Aviation Group DBA  Breeze,678,Embraer 190,,,,12
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",22080,Breeze Aviation Group DBA  Breeze,694,Airbus Industrie A320-100/200,,,,5
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,15
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",22080,Breeze Aviation Group DBA  Breeze,724,A220-300 BD-500-1A11,,,,90
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",22080,Breeze Aviation Group DBA  Breeze,748,Embraer EMB195,,,,3
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,13
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",19805,American Airlines Inc.,887,B787-800 Dreamliner,,,,2
14635,FL,RSW,"Fort Myers, FL: Southwest Florida International",19805,American Airlines Inc.,889,B787-900 Dreamliner,,,,1
11042,OH,CLE,"Cleveland, OH: Cleveland-Hopkins International",19930,Alaska Airlines Inc.,614,Boeing 737-800,,,,2
11042,OH,CLE,"Cleveland, OH: Cleveland-Hopkins International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,17
11042,OH,CLE,"Cleveland, OH: Cleveland-Hopkins International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,97
11042,OH,CLE,"Cleveland, OH: Cleveland-Hopkins International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,58
11042,OH,CLE,"Cleveland, OH: Cleveland-Hopkins International",19930,Alaska Airlines Inc.,888,Boeing 737-900ER,,,,133
12339,IN,IND,"Indianapolis, IN: Indianapolis International",20422,Sun Country Airlines d/b/a MN Airlines,612,Boeing 737-700/700LR/Max 7,,,,1
12339,IN,IND,"Indianapolis, IN: Indianapolis International",19790,Delta Air Lines Inc.,696,Airbus Industrie A330-200,,,,1
12339,IN,IND,"Indianapolis, IN: Indianapolis International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,1
12339,IN,IND,"Indianapolis, IN: Indianapolis International",19977,United Air Lines Inc.,837,Boeing 787-10 Dreamliner,,,,1
12339,IN,IND,"Indianapolis, IN: Indianapolis International",19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,115
12339,IN,IND,"Indianapolis, IN: Indianapolis International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,65
12339,IN,IND,"Indianapolis, IN: Indianapolis International",19977,United Air Lines Inc.,889,B787-900 Dreamliner,,,,1
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",21618,"Southern Airways Express, dba Mokulele Airlines",415,Cessna C208B/Grand Caravan,,,,2743
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",20422,Sun Country Airlines d/b/a MN Airlines,612,Boeing 737-700/700LR/Max 7,,,,1
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",20422,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,,,,23
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",19790,Delta Air Lines Inc.,626,Boeing 767-300/300ER,,,,2
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",22080,Breeze Aviation Group DBA  Breeze,724,A220-300 BD-500-1A11,,,,3
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",19790,Delta Air Lines Inc.,724,A220-300 BD-500-1A11,,,,1
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",20409,JetBlue Airways,724,A220-300 BD-500-1A11,,,,144
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",22080,Breeze Aviation Group DBA  Breeze,748,Embraer EMB195,,,,188
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,73
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,74
14122,PA,PIT,"Pittsburgh, PA: Pittsburgh International",19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,,41
11193,KY,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19790,Delta Air Lines Inc.,623,Boeing 757-300,,,,1
11193,KY,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",20436,Frontier Airlines Inc.,721,Airbus Industrie A321-200n,,,,12
11193,KY,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,9
11193,KY,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,30
11193,KY,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,,8
11066,OH,CMH,"Columbus, OH: John Glenn Columbus International",19977,United Air Lines Inc.,634,Boeing 737-900,,,,29
11066,OH,CMH,"Columbus, OH: John Glenn Columbus International",22080,Breeze Aviation Group DBA  Breeze,724,A220-300 BD-500-1A11,,,,28
11066,OH,CMH,"Columbus, OH: John Glenn Columbus International",19977,United Air Lines Inc.,838,Boeing B737 Max 800,,,,7
11066,OH,CMH,"Columbus, OH: John Glenn Columbus International",19977,United Air Lines Inc.,839,Boeing B737 Max 900,,,,31
11066,OH,CMH,"Columbus, OH: John Glenn Columbus International",19930,Alaska Airlines Inc.,839,Boeing B737 Max 900,,,,65
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",20422,Sun Country Airlines d/b/a MN Airlines,612,Boeing 737-700/700LR/Max 7,,,,16
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",20427,Piedmont Airlines,675,Embraer-145,,,,1
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",22080,Breeze Aviation Group DBA  Breeze,678,Embraer 190,,,,179
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",22080,Breeze Aviation Group DBA  Breeze,724,A220-300 BD-500-1A11,,,,98
12451,FL,JAX,"Jacksonville, FL: Jacksonville International",22080,Breeze Aviation Group DBA  Breeze,748,Embraer EMB195,,,,6
